Review_id,Ratings,Dates,Date_Category,Heads,Texts,Flavor,Sweet,Lasting
52,5.0,3 months,3 months to 5 months ago,Great vape,Lasts for ever as long as you charge it and tastes great,5.0,3.0,5.0
53,5.0,3 months,3 months to 5 months ago,Nice favor,Good Flavor,5.0,5.0,5.0
54,4.0,3 months,3 months to 5 months ago,decent,decent but not so smooth pull,4.0,3.0,5.0
55,5.0,3 months,3 months to 5 months ago,White gummy,Great flavor good hit and long lasting,5.0,5.0,5.0
56,5.0,3 months,3 months to 5 months ago,Great,Great,5.0,3.0,5.0
57,5.0,3 months,3 months to 5 months ago,Candy king,"This one had a good flavor, rechargeable so lasted longer than normal. I would recommend this one",5.0,4.0,5.0
58,5.0,3 months,3 months to 5 months ago,A,Great product 100% recommended,5.0,5.0,5.0
59,5.0,4 months,3 months to 5 months ago,Love it,Love this,4.0,3.0,4.0
60,5.0,4 months,3 months to 5 months ago,Good Flavor,Long lasting - Good flavor,5.0,5.0,5.0
61,4.0,4 months,3 months to 5 months ago,Good for the most part,Good for a while then started to have a different flavor,3.0,3.0,3.0
62,5.0,4 months,3 months to 5 months ago,Smooth,"Great flavor and super smooth. Love these rechargeable vapes, last long and no worries of not using it enough before the battery dies",5.0,4.0,5.0
63,3.0,4 months,3 months to 5 months ago,Flavor is decent,Would try another flavor to see if it's just the one I got,3.0,3.0,3.0
64,5.0,4 months,3 months to 5 months ago,Good flavor,Have to charge often but other then that it's great,4.0,4.0,4.0
65,3.0,4 months,3 months to 5 months ago,Not bad,"The flavor is good, but it’s weak on the vapor/smoke.",4.0,4.0,3.0
66,5.0,4 months,3 months to 5 months ago,👍🏻👍🏻👍🏻,👍🏻,4.0,4.0,4.0
67,4.0,4 months,3 months to 5 months ago,Mint,This one is like the others. Nice minty flavor and holds a long time. I would buy again,5.0,4.0,4.0
68,5.0,4 months,3 months to 5 months ago,Long lasting,It’s very nice. I had hoped they would last longer. They have 6000 puffs. But I want to order more of the same next time.,5.0,5.0,5.0
69,3.0,4 months,3 months to 5 months ago,Not very peachy. But still good flavor,"Not as much peach flavor as I would like to have, but still a good flavor.",3.0,4.0,4.0
70,5.0,4 months,3 months to 5 months ago,Delicious!!,This one is one of my favorites!! It’s awesome!,5.0,4.0,4.0
71,5.0,4 months,3 months to 5 months ago,Favorite,"LOVE IT, ONLY ONE I WANT! I CANT FIND ANY IN SOUTH CAROLINA!
Found you guys, and want to purchase more! Please KEEP SELLING THIS Specific
ONE
thank you",5.0,2.0,5.0
72,5.0,4 months,3 months to 5 months ago,Candy King,These are my favorite disposable vape. The Peachy Rings has a great flavor!,5.0,4.0,4.0
73,1.0,4 months,3 months to 5 months ago,Nahhh,"I figured id try this since I like the watermelon, bubblegum juice, this had a different taste and was way too cold for me.",2.0,3.0,5.0
74,5.0,5 months,5 months to 1 year ago,Flavor,Must recommend vape to get,5.0,5.0,4.0
75,4.0,5 months,5 months to 1 year ago,good flavor,only issue the flavor doesn't last long,4.0,3.0,2.0
76,4.0,5 months,5 months to 1 year ago,taste is good,"good flavor, good price",4.0,3.0,3.0
77,5.0,5 months,5 months to 1 year ago,Best Vape flavor ever.,Taste just like gushers. Best vape flavor i have ever tried. Not too sweet but so much flavor.,5.0,3.0,5.0
78,4.0,5 months,5 months to 1 year ago,Peachy Rings,The flavor is on point. However doesn't last that long.,5.0,5.0,4.0
79,3.0,5 months,5 months to 1 year ago,too sweet,too sweet,3.0,5.0,5.0
80,5.0,5 months,5 months to 1 year ago,Review,Smooth without after taste,5.0,5.0,5.0
81,4.0,5 months,5 months to 1 year ago,Good vape,"This vape is good, but all the flavors taste menthol.",3.0,3.0,4.0
82,5.0,5 months,5 months to 1 year ago,"Strawberry, Watermelon, Bubblegum",The title says it all. This is a great mix of flavors and by far one of my favorites. The fact you can get a couple of charges out of it before the flavor is gone is awesome. A must buy.,5.0,5.0,5.0
83,5.0,5 months,5 months to 1 year ago,Flavor,I love it tbh,,,
84,5.0,5 months,5 months to 1 year ago,Yum!,"Lasted a long time, good flavor!",,,
85,4.0,5 months,5 months to 1 year ago,good flavor,flavor is good but dont last long,,,
86,3.0,5 months,5 months to 1 year ago,Good but not great.,"I had very high hopes for these because they look just like my favorite, Vibez. I was expecting them to be sweeter and more flavorful but they all let me down in a way. The sour blue straws are good but didn't love the others.",,,
87,5.0,5 months,5 months to 1 year ago,Great!,Love it!,,,
88,3.0,5 months,5 months to 1 year ago,Meh,The flavors aren't all great,,,
89,5.0,5 months,5 months to 1 year ago,Vape,Yum,,,
90,5.0,5 months,5 months to 1 year ago,Charge it.,"The Candy King Air Disposable Vape is chargeable and tastes very good. Just go puff, puff.",,,
91,4.0,5 months,5 months to 1 year ago,Not too bad,Tastes good but not enough hits before you have to charge it,,,
92,5.0,5 months,5 months to 1 year ago,same taste as real juice,"I used to love the white gummy flavor in Jamba juice, so I tried Jamba flavor and it tasted the same.",,,
93,4.0,6 months,5 months to 1 year ago,Smells and tastes like candy,"I loved this one. Hits smooth, doesn't hiss after like some other brands. Smells and tastes just like the candy it's named after. Tastes a little burnt after the first time you charge it.",,,
94,5.0,6 months,5 months to 1 year ago,HAPPY with product,GOOD PRODUCT,,,
95,5.0,6 months,5 months to 1 year ago,Good!,Love the mixtures of flavors!,,,
96,5.0,6 months,5 months to 1 year ago,Good,Good flavor,,,
97,5.0,6 months,5 months to 1 year ago,Great,Great,,,
98,5.0,6 months,5 months to 1 year ago,Great,Taste great,,,
99,2.0,6 months,5 months to 1 year ago,Candy king gumi worms,I didn't care for this one very much the gumi worms flavor didn't taste anything like gum worms I wish I would have tried the strawberry one to see if that one actually tasted like strawberry,,,
100,4.0,6 months,5 months to 1 year ago,Flavors were ehh,It's not that great comparing to new disposables out there,,,
101,5.0,6 months,5 months to 1 year ago,Love it!,Very good flavor. Last awhile. Very smooth,,,
102,5.0,6 months,5 months to 1 year ago,Excellent,Great flavor and nice pull.,,,
103,5.0,6 months,5 months to 1 year ago,Smooth,"Smooth taste, love gummy, the shape makes for easy holding and fits flat in your pocket!",,,
104,3.0,6 months,5 months to 1 year ago,More flavor,Needs more flavor!,,,
105,5.0,6 months,5 months to 1 year ago,So far so good,I love the rechargeable vapes. They have great flavors and long lasting,,,
106,5.0,6 months,5 months to 1 year ago,Candy,"I love it, you guys are awesome!",,,
107,5.0,7 months,5 months to 1 year ago,Love this product and all the flavors,My favorite flavor would have to be the pink squares or the Rainbow,,,
108,5.0,7 months,5 months to 1 year ago,Candy King Air - Blue Razz,This tastes just like the candy it’s wild. Def recommend!,,,
109,5.0,7 months,5 months to 1 year ago,Happy customer,Every pod I get from them always works. Usually get it at smoke shops and they are the fake ones. They got the real ones!,,,
110,5.0,7 months,5 months to 1 year ago,BLUE RAZZ,"Lasted a long time and great flavor. It lasted way longer than I thought it would! Reallyike the flavor, not overpowering, just right!",,,
111,1.0,7 months,5 months to 1 year ago,Ok,"It’s was okay, I thought it was an elf bar but it wasn’t",,,
112,5.0,8 months,5 months to 1 year ago,👍🏻👍🏻,Good,,,
113,4.0,8 months,5 months to 1 year ago,fruit gush,Good,,,
114,5.0,8 months,5 months to 1 year ago,Candy king,"Its good, would definitely recommend this to everyone",,,
115,3.0,8 months,5 months to 1 year ago,"Great Flavor, Short Life.",Not sure if it the disposable I got but this vape didn’t last as long as I thought. I got the mint fresh flavor and it tasted great but the life didn’t last that long even after charging it the vape didn’t have much in kick in it. Would recommend trying the puff plus or the flume for a mint vape,,,
116,5.0,8 months,5 months to 1 year ago,Good or great?,This disposable vape has great flavor but if I compare it to other Vapes it's hard to draw on so I would say this vape is good not great.,,,
117,2.0,9 months,5 months to 1 year ago,Kinda weak,"It’s good at first but the puffs get weak after some use, even after recharging it",,,
118,2.0,9 months,5 months to 1 year ago,Not the best,It tastes like burnt rubber after a few hits … I have to stop puffing it for a few hours at a time to avoid that taste and when it tastes like rubber I’ll wait again,,,
119,5.0,9 months,5 months to 1 year ago,Candy King,"I like it, it last long and the flavor is decent!!",,,
120,3.0,9 months,5 months to 1 year ago,Vape,It taste good but didn’t think it lasted that long even after charging it,,,
121,5.0,9 months,5 months to 1 year ago,Solid,Good brand good flavors. This one is pretty good,,,
122,5.0,9 months,5 months to 1 year ago,Candy King,Saw it was new and tried it. Hits decently,,,
123,4.0,10 months,5 months to 1 year ago,Pretty bomb,"I like the shape and feel of it, a lot of other disposables are thick and a little bulky and this fits in my pocket really well. Flavor isn't amazing but better than a lot of others out there. Would probably buy again to try the other flavors",,,
124,4.0,10 months,5 months to 1 year ago,It’s good,"Flavor is not mind blowing. Pretty standard artificial strawberry flavor (but sent they all?). the thin form factor and rechargeable aspect is what really sells this one. Also the draw is pretty tight on these, might be good or bad depending on you.",,,
125,5.0,10 months,5 months to 1 year ago,Candy king,Good flavor,,,
126,5.0,10 months,5 months to 1 year ago,Love it,Great flavor and lasts a long time. Not much cloud but over all it’s great. Have purchased more and when they get more in stock I will buy again.,,,
127,4.0,10 months,5 months to 1 year ago,Flavor is kind of weak,"Only reason I gave a 4 because it lasted awhile, but the flavor was really light and you have to hit hard on it just to get something out of it.",,,
128,4.0,10 months,5 months to 1 year ago,Strawberry Roll,It’s good.,,,
