Review_id,Ratings,Dates,Date_Category,Heads,Texts,Flavor,Sweet,Lasting
51,4.0,2 months,Less than 2 months,Vibe Air,Lemon Flavor was ok kinda.,4.0,4.0,4.0
52,5.0,2 months,Less than 2 months,Good flavor,Smooth hits good flavor and last a good amount of time.,5.0,4.0,4.0
53,4.0,2 months,Less than 2 months,Vibez Air,"Like the slim look of it , vapes pretty good",4.0,4.0,4.0
54,1.0,2 months,Less than 2 months,Dragonfruit,This is alright. Really harsh in terms of flavor.,2.0,3.0,3.0
55,5.0,2 months,Less than 2 months,Good flavor,Tastes good,5.0,5.0,4.0
56,5.0,2 months,Less than 2 months,Nice,Great flovor,5.0,3.0,5.0
57,4.0,2 months,Less than 2 months,Great flavor,"Great flavor, my wife only likes mint so the mint is to be expected.",4.0,4.0,4.0
58,5.0,2 months,Less than 2 months,Love Vibez,White Gummy and Frosted Banana are my favorites. Frosted Berry is also a good one.,5.0,3.0,5.0
59,4.0,2 months,Less than 2 months,Good little vapes,These feel great in your hand. The banana flavor is good once you get used to it.,4.0,4.0,4.0
60,4.0,2 months,Less than 2 months,"Great design, flavor pretty blah","Design and feel of it in your hand is great, I really enjoyed this vape! However, the flavor is slightly off putting. Perhaps it's the boba.",3.0,4.0,3.0
61,4.0,3 months,3 months to 5 months ago,Mint flavor,Could be better after a while found it hard to vape out of.,4.0,4.0,3.0
62,3.0,3 months,3 months to 5 months ago,leak,leaked a lot but the flavor was decent,4.0,4.0,3.0
63,5.0,3 months,3 months to 5 months ago,Great,Last long,5.0,3.0,5.0
64,3.0,3 months,3 months to 5 months ago,Disappointed,"Weak flavor, idk if I just got a dud but it tastes almost like it’s out of juice right out of the package /very weak",3.0,3.0,3.0
65,3.0,3 months,3 months to 5 months ago,Ok,Not my favorite,3.0,5.0,3.0
66,5.0,3 months,3 months to 5 months ago,Vibez,Great flavor. Long lasting.,5.0,5.0,5.0
67,3.0,3 months,3 months to 5 months ago,Just ok,"Ok flavor, very tight draw.",3.0,2.0,3.0
68,4.0,3 months,3 months to 5 months ago,Honeydew Boba,Tastes pretty good. Has a bit of a weird aftertaste. Pairs nicely with my boba milk tea drinks though!,4.0,4.0,4.0
69,5.0,3 months,3 months to 5 months ago,New Favorite! WHITE GUMMY 😍,"I’ve pretty much stuck to elf bars and very happy with them for the most part. But I had a Vibes Air b4 and ordered it in WHITE GUMMY this time, sooooo glad I did!! Not too strong on sweetness, JUST RIGHT, imo. I like the slimness also.",5.0,5.0,4.0
70,5.0,3 months,3 months to 5 months ago,great flavor,last long great flavor,5.0,5.0,5.0
71,5.0,3 months,3 months to 5 months ago,White Gummy,White gummy has the best taste in this specific vape,5.0,4.0,4.0
72,5.0,3 months,3 months to 5 months ago,I love these !!!!!,Great service and quick delivery. Very hay,5.0,5.0,5.0
73,4.0,3 months,3 months to 5 months ago,Good vape,"Good flavor, decent vape!",3.0,3.0,4.0
74,5.0,3 months,3 months to 5 months ago,yerrrr,as it should/,5.0,5.0,5.0
75,5.0,3 months,3 months to 5 months ago,Vibez Air Disposable,good product,3.0,3.0,5.0
76,4.0,3 months,3 months to 5 months ago,Good,The flavors have been a little hit and miss. Some are stronger than others and the lemon tart I tried shockingly smelled and tasted like popcorn. Overall good vape and long lasting.,4.0,4.0,5.0
77,5.0,3 months,3 months to 5 months ago,Vibez,Good,5.0,4.0,4.0
78,5.0,3 months,3 months to 5 months ago,aloe,I like this brand and they last well for disposables.,5.0,3.0,4.0
79,5.0,3 months,3 months to 5 months ago,Long lasting,Decent flavor,3.0,3.0,5.0
80,5.0,4 months,3 months to 5 months ago,White Gummy and Honeydew Boba,White Gummy and Honeydew boba are god tier,5.0,5.0,5.0
81,5.0,4 months,3 months to 5 months ago,Excellent,Delicious will absolutely buy again,5.0,5.0,4.0
82,4.0,4 months,3 months to 5 months ago,Good,Love this,4.0,4.0,4.0
83,5.0,4 months,3 months to 5 months ago,My favorite,Once I found these I will never vape anything else!!!,5.0,5.0,4.0
84,5.0,4 months,3 months to 5 months ago,Passionfruit orange guava,Good flavor and battery life. Not quite as many puffs before tasting burnt but other than that its great,5.0,5.0,3.0
85,3.0,4 months,3 months to 5 months ago,Pretty good,Flavor wasn’t great but lasted long,2.0,2.0,5.0
86,1.0,4 months,3 months to 5 months ago,This sucks,Good clouds,1.0,5.0,2.0
87,5.0,4 months,3 months to 5 months ago,My favorite!,"Although they are hard to keep standing up, they last a very long time. These and the ones that look like this one.",5.0,4.0,5.0
88,5.0,4 months,3 months to 5 months ago,Vibez,Great product!!!,5.0,5.0,5.0
89,5.0,4 months,3 months to 5 months ago,White gummy,The flavor is out of this world,5.0,5.0,4.0
90,4.0,4 months,3 months to 5 months ago,Great Flavor,Great strong flavors but lacks longevity compared to competitors,5.0,4.0,2.0
91,5.0,4 months,3 months to 5 months ago,amazing flavor,10/10 white gummy,5.0,5.0,5.0
92,5.0,4 months,3 months to 5 months ago,Vibez Grape Ice,"Flavor not as intense, just right with a touch of ice. Recommend",4.0,3.0,5.0
93,5.0,4 months,3 months to 5 months ago,Nice flavor,Long lasting. I like the grape flavor!,5.0,5.0,5.0
94,3.0,4 months,3 months to 5 months ago,A,I don’t like it,2.0,2.0,2.0
95,5.0,4 months,3 months to 5 months ago,great,"i like the slim shape of this vape compared to others. it feels really sleek, easy to hold, and convenient to put into your pocket. the dragonfruit refresher flavor is so unique and tasty!",5.0,4.0,5.0
96,4.0,4 months,3 months to 5 months ago,Frosted Berry,"Tastes just like a blue icee!! Flavor is pretty good, the dome is light for these. The look is pretty cool too",4.0,4.0,5.0
97,3.0,4 months,3 months to 5 months ago,Passionfruit Orange Guava,"POG flavor was alright kinda left a burn aftertaste in my throat though. The other ones are usually really good, this one was probably my least favorite that I've tried.",3.0,4.0,5.0
98,5.0,4 months,3 months to 5 months ago,Second Best,"If it weren’t for my recent discovery with another brand, this would by far take the cake but has been dethroned for second place. Flavor profiles are well executed and it has lasted me for 3 weeks.",5.0,4.0,5.0
99,5.0,4 months,3 months to 5 months ago,Amazing flavor,Great flavor recomended 5star,5.0,5.0,5.0
100,2.0,4 months,3 months to 5 months ago,Not impressed,Flavor was mediocre didn’t seem to last very long. Swft is better,3.0,3.0,2.0
101,5.0,5 months,5 months to 1 year ago,Love the flavor,Love that it lasts,5.0,5.0,5.0
102,5.0,5 months,5 months to 1 year ago,Husain,Yeahhh,5.0,5.0,5.0
103,4.0,5 months,5 months to 1 year ago,good product,good taste and flavor,4.0,3.0,3.0
104,5.0,5 months,5 months to 1 year ago,Taste great,I like the slim design and wider mouth pieces. The taste of the Banana is just right,5.0,4.0,5.0
105,5.0,5 months,5 months to 1 year ago,Honey dew,Best flavor! Actually tastes like the honey dew melona!,5.0,5.0,5.0
106,3.0,5 months,5 months to 1 year ago,Love how long these guys last,"I’ve had the Vibez air before in the honeydew boba flavor, which I bought on a whim to try something new and sounded good. That flavor was freaking awesome! Not too sweet, not menthol, and the flavor lasted til the very end. For the dragonfruit flavor, I felt like it lacked flavor and still not any menthol to it, but just seemed weak compared to the honeydew boba. I guess it just depends on the flavor profile!",2.0,3.0,4.0
107,3.0,5 months,5 months to 1 year ago,Taste great,Taste is great but felt like it died a lot faster than the elfbars,5.0,4.0,3.0
108,5.0,5 months,5 months to 1 year ago,Good vape,"Love the flavor, but it didn’t last as long as some of the other brands but I will definitely order it again.",5.0,4.0,3.0
109,5.0,5 months,5 months to 1 year ago,Favorite Vape,"The Vibez Air Vape, White Gummy flavor, is my go-to vape, with a clean, slightly sweet but light 'smoke'. And, at 6000 puffs is long-lasting.",5.0,3.0,5.0
110,5.0,5 months,5 months to 1 year ago,Dragon Refresher!,Dragon Refresher def top flavor,5.0,5.0,5.0
111,5.0,5 months,5 months to 1 year ago,Light n cool,Smell good test good also.,5.0,3.0,4.0
112,4.0,5 months,5 months to 1 year ago,Compact,"Very easy to carry, flavor was on the better side, lasted really long. the draw was a little weak.",4.0,3.0,5.0
113,5.0,5 months,5 months to 1 year ago,Love it!,Love the flavors!,5.0,5.0,5.0
114,5.0,5 months,5 months to 1 year ago,Great vape!,I like that you can charge these.,4.0,4.0,5.0
115,5.0,5 months,5 months to 1 year ago,gooood stuffff,boss level tasteeeeeee,5.0,5.0,5.0
116,5.0,5 months,5 months to 1 year ago,Pretty decent,Usually I don’t go with the rectangle shaped disposable vapes but this one didn’t disappoint me. Not as strong of a hit as the cylinder shaped ones but it got the job done,3.0,3.0,2.0
117,5.0,5 months,5 months to 1 year ago,Vibez white gummy,Freaking love it. Best flavor at the moment😜🤣👍,5.0,4.0,5.0
118,2.0,5 months,5 months to 1 year ago,Vibez,I don't like the way smoke come out,,,
119,3.0,5 months,5 months to 1 year ago,frosted energy,def tastes like a redbull and i got tired of this flavor quickly however if you love redbull and or any energy drinks and vapes this may be the one for ya!,,,
120,4.0,5 months,5 months to 1 year ago,good flavor,good flavor but flavor wont last long,,,
121,5.0,5 months,5 months to 1 year ago,Vibez!! The best.,I can't say enough good things about vibez. Pick a flavor and it will probably become your new favorite.,,,
122,5.0,5 months,5 months to 1 year ago,Vibez all day!,"By far, this brand is my favorite. Smoothest hits and the flavor is what really stands out. I haven't had a bad one yet but surprisingly my favorites are peach raspberry, honeydew, and white gummy. 10/10",,,
123,5.0,5 months,5 months to 1 year ago,Nice flavor,Pretty good! Great flavor and hits are good. Will purchase again.,,,
124,5.0,5 months,5 months to 1 year ago,Fave,Always a favorite!,,,
125,5.0,5 months,5 months to 1 year ago,Gummy bear,"Love it! Great flavor, easy to charge",,,
126,5.0,6 months,5 months to 1 year ago,Mango 🥭,Aloe mango my favorite by far.,,,
127,5.0,6 months,5 months to 1 year ago,Aloe Mango,Aloe mango is my favorite go-to these days….,,,
128,5.0,6 months,5 months to 1 year ago,Great flavor,Taste like watermelon bubbalicious,,,
129,5.0,6 months,5 months to 1 year ago,Best!,Really good and best yet. 6000k puffs for a great price!,,,
130,5.0,6 months,5 months to 1 year ago,Good,Good flavor,,,
131,5.0,6 months,5 months to 1 year ago,Perfect size and shape. Yummy flavors.,"I enjoy smoking the vapes made by Vibez Air. They have a large variety of flavors and the style of the device is simple and sleek. This little vape can fit almost anywhere. It fits perfectly in my small pockets, my purse. The amazing thing about it is that it doesn't look bulky sticking out of my pants pocket. A+++",,,
132,5.0,6 months,5 months to 1 year ago,Long lasting with great flavor,"This disposable claims to be about 6000 puffs and I do think it lasts longer than my usual go-to (ELFBAR, 5000 puffs). I've bought the blueberry lemonade one and it tasted great. My girlfriend and I are trying a bunch of different disposables and she liked the blueberry lemonade one enough to order it again!",,,
133,5.0,6 months,5 months to 1 year ago,Great,Last long flavor on point,,,
134,5.0,6 months,5 months to 1 year ago,Peach Raspberry,My go to!,,,
135,5.0,6 months,5 months to 1 year ago,Best flavor out there.,I like this flavor and it last a good while.,,,
136,5.0,6 months,5 months to 1 year ago,Five star for the vibez,"Vibez are the best disposables I have come across and I've been vaping over ten years. You just have to be careful with the flavor you get. All of them taste just how the flavor says but with a few flavors after you charge it the flavor changes. It's not bad it's just not the same anymore. I can say that once I tasted vibez it was a done deal. I haven't used any other brand since. They are never leaking, never have gotten a bad one that didn't work. I would recommend to anyone",,,
137,5.0,6 months,5 months to 1 year ago,Solid,Smooth and long lasting. Slim fit in your pocket which is nice.,,,
138,5.0,6 months,5 months to 1 year ago,Good,Very great flavor!,,,
139,5.0,6 months,5 months to 1 year ago,Good thing,Acceptable for me,,,
140,5.0,6 months,5 months to 1 year ago,Awesome,It's really a good disposable vape. Like that I can recharge the battery. Seemed to last a lot longer than others.,,,
141,4.0,6 months,5 months to 1 year ago,Aloe Mango,"True mango flavor, not like fake candy! -1 star for leaking",,,
142,5.0,6 months,5 months to 1 year ago,Great product,Good size and flavor is great,,,
143,5.0,6 months,5 months to 1 year ago,Lemon bar,I actually didn’t enjoy the flavor of this one but my wife did,,,
144,5.0,6 months,5 months to 1 year ago,Great product,Tastes great. Long lasting,,,
145,3.0,6 months,5 months to 1 year ago,Just okay,Elfbar is better,,,
146,5.0,6 months,5 months to 1 year ago,Soo good,"I think it’s very pocket friendly and best bang for buck! If your a casual vaper this will last a good while, if you vape a lot like me this can still last you a good week or more on one charge.",,,
147,4.0,6 months,5 months to 1 year ago,Good,Nice flavor,,,
148,5.0,6 months,5 months to 1 year ago,Easy draw and flavors are awesome,"Love this brand, the flavors are on point and the draw is easy. Plus I like the form factor, it fits nicely in my pocket.",,,
149,5.0,7 months,5 months to 1 year ago,Vibez,Really enjoyable. If you’re thinking of going white gummy it’s very similar to lychee,,,
150,5.0,7 months,5 months to 1 year ago,repeat buy,"Nice fruity flavor. love the slim profile, great for pockets etc. Full and satisfying pull and feel.",,,
151,5.0,7 months,5 months to 1 year ago,The best,These have definitely become my go-to. Amazing flavors and they last the longest.,,,
152,5.0,7 months,5 months to 1 year ago,First time trying vibez air,"hits good and lasts long I just thing i picked the wrong flavor
I got peach rasberry and it taste like a peach iced tea and its hard to consistently hit that haha",,,
153,5.0,7 months,5 months to 1 year ago,Dope,These vapes are very flavorful but not to sweet. It hits well and very smooth! White gummy is the flavor to go! And the fact that’s it’s rechargeable also goes a long way.,,,
154,5.0,7 months,5 months to 1 year ago,Gummy bear,"I love gummy bear, and love the design. It’s flat and smooth to hold, entered mouth piece really good flavor. This was a first time purchase for me, but will buy again.",,,
155,1.0,7 months,5 months to 1 year ago,Vibez Air,Did not like at all,,,
156,4.0,8 months,5 months to 1 year ago,Would buy again,"This white gummy was pretty good. Compared to daze it’s neck and neck in terms of flavor. What I liked about this is that it lasted longer overall. Dislike was that I had to charge it multiple times, but hey that’s what disposables are for.",,,
157,5.0,8 months,5 months to 1 year ago,Vaping,"Good product. Trying out to help me cutting down on smoking cigarette. The vape lasting me 3 weeks so far, probably will last another week. Recomend for people who trying to quit smoking slowly.",,,
158,5.0,8 months,5 months to 1 year ago,Great vape,Nice flavor,,,
159,4.0,8 months,5 months to 1 year ago,Dragonfruit refresher,"Good flavor, not overwhelming. It’s rechargeable",,,
160,5.0,8 months,5 months to 1 year ago,Vibez Air.,This stuff is good.,,,
161,4.0,9 months,5 months to 1 year ago,Great Value proposition,"6000 puffs and a great value, however I would not get this specific flavor again. Gets tiring very quickly.",,,
162,5.0,9 months,5 months to 1 year ago,Must buy,What would recommend getting this cause the flavor is on point,,,
163,5.0,9 months,5 months to 1 year ago,Smooth!!!,Very smooth and produced a lot of fume! Great flavor combo and rechargeable. Lasted me a month.,,,
164,5.0,9 months,5 months to 1 year ago,Icy grape,Great tasting flavor!,,,
165,5.0,9 months,5 months to 1 year ago,The Vibezzzz,"Excellent product, great flavor and taste",,,
166,5.0,9 months,5 months to 1 year ago,10/10,"It's aesthetically pleasing, easy to carry around without people knowing what it is, and hits well. Flavors so far I have tried have been good.",,,
167,5.0,9 months,5 months to 1 year ago,Awesome,Awesome,,,
168,5.0,9 months,5 months to 1 year ago,Nice shape,I like this shape of disposable compared to the rounded ones. Lasts a long time and has good consistent flavor.,,,
169,4.0,9 months,5 months to 1 year ago,Not bad,Not a bad mango profile. Solid battery life. Lasts multiple charges. Better mango flavors out there. Worth a try,,,
170,5.0,9 months,5 months to 1 year ago,Great Vape!,I love the mango flavor. Hits smooth and really enjoyable,,,
171,5.0,10 months,5 months to 1 year ago,Sweet flavor,I like how it’s cooling and sweet and the same time!,,,
172,4.0,10 months,5 months to 1 year ago,vibez air,really good,,,
173,5.0,10 months,5 months to 1 year ago,Vibes Air watermelon bubble gum,I was look for a bubble gum flavored vape. I’m not into watermelon flavored stuff but this one was pretty good.,,,
174,5.0,10 months,5 months to 1 year ago,Great product,The flavor and nicotine is just the right amount,,,
175,4.0,10 months,5 months to 1 year ago,it’s good,"worth trying, the aloe mango is kind of light though.",,,
176,5.0,10 months,5 months to 1 year ago,White Gummy 😉,My go to if anything,,,
177,5.0,10 months,5 months to 1 year ago,Aloe mango,Aloe mango is good and tastes like mango hichews. Don’t get honeydew boba milk tea- it tastes like cereal milk,,,
178,3.0,10 months,5 months to 1 year ago,It’s ok,"Flavor is decent, you have to hit it hard to get something out of it.",,,
179,5.0,10 months,5 months to 1 year ago,One of my fav disposable with charger,Enjoy the taste and long lasting,,,
180,4.0,11 months,5 months to 1 year ago,Long lasting with intense flavor.,"This product definitely delivered. Although the flavor isn't my personal favorite, the juice lasted much longer than expected. Definitely exceeded my expectations.",,,
181,4.0,11 months,5 months to 1 year ago,Solid Disposable Vape,I really enjoyed this vape as of so far. The hits are consistent and the battery life is amazing. The flavor tastes like Red Bull. It’s not my go-to choice however its nice to have in a rotation.,,,
182,5.0,11 months,5 months to 1 year ago,Long lasting for a disposable,Love that this disposable can be recharged. Lasted much longer than other disposables. Can't wait to try other flavors.,,,
183,5.0,11 months,5 months to 1 year ago,White gummy,solid,,,
184,5.0,11 months,5 months to 1 year ago,The best of all vibez,"I was skeptical on this one for sure, honeydew boba didn't sound that appealing. I was wrong now I always have a hard time getting this flavor when I try going to the store.
Highly recommend this one to everyone.",,,
185,5.0,11 months,5 months to 1 year ago,Great flavor and sleek mod,"Was referred to this company by an employee at the shop. They have great flavor, with the perfect amount of air restrictions.
They charge via USB type C, and fairly fast as well. I am slowly going through all the flavors that's vibez has to offer haven't found one I do not like yet",,,
186,5.0,11 months,5 months to 1 year ago,Awesome vape!,"This disposable is ideal for portability. It also has many puffs which will last you a long time. The sleek design also makes it stand out than other disposables. Overall, one of the best vape I've ever tried!",,,
187,5.0,11 months,5 months to 1 year ago,very nice,very nice tasted really good and exactly as it says,,,
188,5.0,11 months,5 months to 1 year ago,yummy,good taste very fruity,,,
189,5.0,11 months,5 months to 1 year ago,Sweetie,"On the sweet side, tons of fruity flavor, little to no mint hits",,,
190,5.0,11 months,5 months to 1 year ago,Vibez 5000,I like the minty flavor.,,,
191,4.0,11 months,5 months to 1 year ago,Flavor,It taste like kung fu tea mango. The mango flavor was strong,,,
192,5.0,12 months,5 months to 1 year ago,VibeZ,Recommended in store and flavor was good. Small and portable.,,,
193,5.0,12 months,5 months to 1 year ago,favorite product!,"good flavors, good pull, last a long time!",,,
194,5.0,12 months,5 months to 1 year ago,Great long lasting vape,Good flavors and lasts a long time. Would recommend!,,,
195,5.0,12 months,5 months to 1 year ago,Was a good mix,Good mix of both flavors and a nice menthol finish. Greta price for number of hits.,,,
196,5.0,12 months,5 months to 1 year ago,Great,Love the flavor!,,,
197,5.0,12 months,5 months to 1 year ago,Great,Great Flavor overall great vape,,,
198,4.0,12 months,5 months to 1 year ago,Blueberry Lemonade,"Good flavor. More blueberry than lemonade, but it's still a good one.",,,
199,4.0,12 months,5 months to 1 year ago,Flavor,"The flavor was really on point, lots of puffs before it taste burnt and uses USB-c to charger",,,
200,5.0,12 months,5 months to 1 year ago,Loved it,Love the ombré coloring slick design and great flavoring. Lost lasting too,,,
