Review_id,Ratings,Heads,Texts,Flavor,Sweet,Lasting
31,3.0,Berry Cotton Carnival,"I don’t mind this vape, but I feel like the flavors are hit or miss sometimes. I got the Berry Cotton Carnival and I feel like the flavor is very very light… wish it was stronger.",2.0,1.0,4.0
32,4.0,Flavor alway on point. The only thing is I wish they’d last longer,Love the flovor. Wish it will lást longer,4.0,3.0,3.0
33,5.0,Love it!,"Good flavor, love the adjustable air flow!",,,
34,5.0,Yum!,"Great flavor, will buy again!",,,
35,5.0,Good stuff,Tasted like candy,,,
36,3.0,Least favorite,Have to say i think this was my leat favorite product I I’ve bought on this website. The flavor just wasn’t there.,,,
37,1.0,Awful flavor very synthetic,Didn’t even last as advertised,,,
38,4.0,not the best I've used,runs out fast and hits harder,,,
39,2.0,Strawberry kiwi,"Not true to flavor and tasted burnt - that said, I’ve only tried one flavor",,,
40,3.0,Just ok,Just ok for me. Not super strong hit. But flavor was great,,,
41,5.0,soothing,Easy to use. Not harsh possibly leading to help not smoking .,,,
42,5.0,Delicious coke flavor,Loved it a little too much menthol though,,,
43,5.0,Great product!!,Great flavors and I love that I don’t have to charge it,,,
44,5.0,Impressive flavor,I’ve been trying different vapes and flavors and this marshmallow oneis just one of my favorites The flavor is the same from start to finish.,,,
45,5.0,Great,Very good flavor,,,
46,5.0,Controlled Air Flow,I love fruity flavors and I love that this has a controlled air flow. Great to use and so smooth,,,
47,4.0,Liked the flavor,Nice design and flavor. Average life similar to most other disposables.,,,
48,5.0,One of my favorites,The taste are really good and cold. I really like it!,,,
49,4.0,It’s good,"I liked strawberry kiwi a lot, and the air flow adjustment is also very nice on this.",,,
50,5.0,Great Disposable,Great flavor with adjustable airflow and lasts a long time,,,
51,4.0,Great flavor,Great flavor,,,
52,5.0,Good airflow,Adjustable,,,
53,5.0,Love this pen!,Bomb flavor and going to try different ones!,,,
54,5.0,good flavor,nice flavor,,,
55,5.0,It’s good,Husband loved it,,,
56,5.0,Great little vape,Love the flavor. Great vape. Super convenient and lasts longer than expected.,,,
57,3.0,It’s okay,Taste was ehhhhh,,,
58,5.0,awesome!,flavor was good! this product is ☄️,,,
59,4.0,7/10,pretty decent,,,
60,4.0,7/10,pretty decent,,,
61,5.0,The only brand i will buy,It smells good,,,
62,4.0,Good,Would buy again,,,
63,5.0,Got the Loops and it's pretty good,Why eat breakfast when you can just vape it? Loops was good just a bit dry of a hit,,,
64,4.0,Pod,Pod twist have good flavor,,,
65,4.0,Pod,Pod twist worked good,,,
66,5.0,ijust keep buying this flavor,#1flavor,,,
67,5.0,sogood i keep buying,the shipping is prettt quick as well. with easy access tracking,,,
68,5.0,good flavor,i been wanting a root beet flavornso if u guys can let manufactuers know that’d be cool,,,
69,5.0,good product,best prices,,,
70,5.0,good price,good price good product,,,
71,5.0,Blue Razz,I love the Blue Razz the best. Other flavors are good too last a long time. Great price. Delivery has always been earlier than estimated!!,,,
72,5.0,Great,Great flavor!,,,
73,5.0,Solid,"Nice flavor, lasts forever.",,,
74,5.0,Great Flavor,"Awesome flavor, smooth, and not overpowering with nice clouds.",,,
75,5.0,Excellent product,Long lasting and great flavor selections.,,,
76,4.0,pod twist,"relatively similar to most, good flavor",,,
77,5.0,Amazing,Great taste to the flavor last long would buy again!,,,
78,5.0,My favorite!,It’s always hard finding a new flavor that I get hooked on. I really like the pod twist since you can change the airflow and the flavors are on point. The strawberry guava ice is definitely my favorite.,,,
79,5.0,Pod Twist...Old Favorite +5.5 Nicotine 💥,"My 2 Ultimate Flavors are Strawberry 🍓 Apple 🍎 Watermelon 🍉, and
Watermelon 🍉 Peach 🍑 Pear 🍐, but I just got one ☝️ that has Tangerine 🍊 too. I tried it & it’s good 😌 but I can’t use it yet b/c I have to finish the ones I got into first:) 🤞",,,
80,5.0,Pod Twist is Super 🤫 shh Don’t Tell- these wil Sale Out!,"Seriously, these are really good. This is the 2nd time I ordered these & the second Good review I gave. The flow is good (not overbearing & not weak) and the flavors are great, and the nicotine is 5.5 which is good for a little extra in the morning 💥☀️Trust me.. lol You won’t be disappointed",,,
81,5.0,Perfect,I like the product because it has the adjustable flow it is perfect for me and I order it because I can't find it anywhere else,,,
82,5.0,Awesome Product & Company,"Friendly, Fast, Efficient and Great Prices. Customer for life!",,,
83,5.0,GREAT,was great,,,
84,5.0,POD TWIST,"Flavor is strong in my opinion, which I do enjoy and it does hit smooth each time. I always get anything minty and Mentol.",,,
85,5.0,Perfect Product,"Great flavor, very smooth",,,
86,5.0,Tight flow,Good taste lasts a long time,,,
87,5.0,Lasts forever!,Strawberry banana is a great flavor and this one lasted almost two weeks!,,,
88,4.0,Solid,"Solid product, flavor is not too noticeable until exhale.",,,
89,5.0,Loved,"Quick and easy, received my items in 3-4 days! Would 1000% recommend.",,,
90,5.0,Great!,Great flavor and taste!,,,
91,5.0,Great 👍,it was awesome.,,,
92,5.0,Good as always,No issues. Last long. Tasted good,,,
93,5.0,Puffs,Great price,,,
94,5.0,Twist Pods,Love the product and the customer service!!,,,
95,5.0,One of the best!,One of the best flavored disposables and it has custom air flow to your liking.,,,
96,5.0,Mint is my favorite,"It hits smooth, not too much air flow. Flavor is just right.",,,
97,5.0,Great flavors and prices reasonable,"I like the flavors there come in, shipping is pretty fast to when order.",,,
98,5.0,Great quality,Lasted a long time and had good flavor,,,
99,5.0,Yesss,Definitely one of my favorite flavors,,,
100,3.0,Works fine.,Great air flow but after a day flavor would leave and is left is just nicotine ice.,,,
101,5.0,Great,"Great service, fast delivery, love the flavors",,,
102,5.0,Yummy,Flavorful.,,,
103,5.0,Great,Flavor is great.,,,
104,5.0,My Favorite,Love the quality price and shipping time,,,
105,5.0,Love it,Quick shipping and great quality,,,
106,5.0,Good flavor,One of my fav flavors,,,
107,5.0,My go to.,Great taste. My go to disposible,,,
108,5.0,Love pod twists!,I love the product. I like some flavors more than others. The strawberry guava ice is definitely my favorite!,,,
109,4.0,SB pod twist,"It’s ok, not my favorite but not bad. I love the puff extras pretty much the only kind of vape so far that I like.",,,
110,5.0,Awesome,Love this vape,,,
111,5.0,The product taste good,Reasonable price with good quality,,,
112,5.0,Good,Smoked great,,,
113,5.0,Good Flavor,Way cheaper than the other brand I was smoking. This has a good flavor that lasts throughout.,,,
114,3.0,LOVE MENTHOL BUT A LIL HARSH,FLAVOR IS CRISP BUT HAS A BITE TO IT,,,
115,5.0,Awesome legit Pof Twist,It's difficult finding real disposable vapes that aren't counterfeit. But these are legit!,,,
116,4.0,Bannana ice review,This product was pretty good. In my opinion all the banana ice products that I’ve tried taste pretty much the same. It’s a flavor that I enjoy so I would buy this one again.,,,
117,5.0,Favorite Disposable,The flavor on this is amazing and does not seem syrupy like competitors. Lasts a long time and hits hard,,,
118,5.0,Fuji apple ice flavor,Tastes great! One of my favorites from this line. The Fuji apple taste is very distinct and accurate which is nice to rely o .,,,
119,5.0,Excellent,Best flavor I’ve tried so far.,,,
120,5.0,Great!,Best disposable vape I would recommend !,,,
121,5.0,Best vape ever,"I have tried dozens of different vapes, different makers, flavors, life span, cost. The Fuji Apple Pod Twist wins hands down in all categories.",,,
122,5.0,Great service,This company is great I love the pod twist cotton clouds and the shipping is so fast,,,
123,5.0,Good Flavors,"Fuji Apple Ice, Frozen Strawberry, and Blue Razz Ice were good. Fast shipping!",,,
124,5.0,Great Flavor and smooth!,"The berry (I can’t remember the name...watermelon berry?) is the best! The strawberry freeze is also really good. And the Lush Ice. A bit too much of a menthol kick, but I love flavors compared to XTRA Lush ice Fusion, and didn’t smoke menthol cigarettes in the past. And as always, Huffers has AMAZING prices, products and even better customer service! I can’t stop referring people to them!",,,
125,5.0,Nice flavor,Enjoy flavor will buy again,,,
126,5.0,Always welcoming,Always a fast and easy purchase. Love the pod twist,,,
127,4.0,Decent,This has good flavor and smooth hits,,,
128,5.0,Love this brand,"This brand rates right up there with lush and ignite! The flavor packs a punch and the air flow allows for a nice even draw. Mango is my favorite flavor of vape, and this rates right up there... This brand also lasts for a notable period of time, even for a heavy toker like myself .",,,
129,5.0,absolute favorite,thisis my ultimate flavor and lasts a long time,,,
130,5.0,"Great products, Great service","I love most flavors that say ice, of minty.",,,
131,5.0,Best flavor yet,Enjoyed the flavor and clouds,,,
132,4.0,Would buy again.,"Long lasting, holds its value.",,,
133,5.0,Great product,Lasts long and strong flavor,,,
134,5.0,Vape,Has very good taste,,,
135,5.0,excellent,"excellent flavor, fast shipping",,,
136,5.0,"Great flavor, this brand cotton clouds is one of my favorites!","The cotton clouds flavor is sweet without being too sweet. I've tried another brand cotton cloud and it wasn't the same, it was too sweet. The 2500 hit pen lasted for 4 days.",,,
137,5.0,Good!,Strawberry guava is good,,,
138,5.0,2500,I did not count to 2500 puffs but it did last me close to 3 weeks. Used it every day for a few minutes here an there on work breaks. Will buy again.,,,
139,5.0,Very good disposalable,"I was looking for some new disposables to use and saw that this one in particular had great reviews while offering 2500 puffs at a decent price. Every time I’ve been to Huff, I’ve never had a defective pod yet.",,,
140,5.0,satisfied customer,"i’ve tried almost all their flavors, all pretty good some better then others. their watermelon line doesn’t let down.",,,
141,5.0,First time,"Tried these because the tanks I wanted weren't in stock, but enjoyed these. I will definitely purchase these again!",,,
142,4.0,Great product,"Good flavor, good battery life",,,
143,5.0,These are the best disposables I’ve ever found!! Well worth the value!! 🥰,These last a very long time and I love the adjustability!! The flavors are amazing!! My absolute favorite 😍,,,
144,5.0,My favorite,"These are my favorites when I can get the flavors that I like. My favorites are strawberry, strawberry banana, mojo & strawberry kiwi. Fast shipping, great deals & excellent packaging. The best online shop...keep up the good work!",,,
145,5.0,Awesome delivery and price!,Couldn’t be happier with the service!,,,
146,5.0,The best disposable thus far!,Long lasting flavor and usage. The flavor itself was great!,,,
147,5.0,5 Stars,Pod Twist 2500 Disposable Vape 5.5% Nicotine,,,
148,4.0,As usual you guys rock!,Always ships in timely manner only issue was one of my xtras were defective obviously not huff and puffers fault just sucks to be out that money for a disposable that barely worked for half a day.,,,
149,5.0,Best,This was one of the best ones I order every week almost great products smooth taste,,,
150,5.0,5 Stars,Loved the item,,,
151,5.0,5 Stars,Great!,,,
152,4.0,Love most of these flavors,So far enjoyed I think 5 different kinds not a fan of strawberry lemonade maybe just my pod but flavor very weak as was smoke. But all other were tasty and very satisfying will be trying more soon.,,,
153,5.0,5 Stars,Great product,,,
154,3.0,Great Flavors,The flavors are great! Only complaint would be the description and pictures for them say they’re the 2500 but I received the 2000 version.,,,
155,5.0,Great product to try out,I was completely satisfied with my purchase of the twist pod so much i had to order my gf one for herself too!,,,
156,5.0,"Ive purchased several times, love the flavors!",Ive enjoyed the disposables with this company. Great flavor and quality. Extremely responsive company too!,,,
157,5.0,Great!,This is one of the best,,,
158,5.0,5 Stars,Pod Twist Disposable Vape 5.5% Nicotine,,,
159,5.0,5 Stars,"Once again all of my disposables worked - very satisfied,",,,
160,5.0,Pod twist,"I prefer the Xtra guava mint personally, its my go to over every other one. I have been venturing out and I enjoy the twist, being able to choose how big the hit is really nice.
Huff & puffers are awesome 👌❤",,,
161,5.0,One of my favorite disposables,"They have some of the best favors imo, definitely one of my favorite disposable brands! Shipping is always so fast too.",,,
