Review_id,Ratings,Heads,Texts,Flavor,Sweet,Lasting
50,5.0,Grape Honeydew,good taste,5.0,5.0,4.0
51,5.0,Love the Elf Bar,Long lasting. Good flavor. Would prefer a little less sweet for the tobacco flavor but would buy again.,5.0,4.0,5.0
52,5.0,Great as well,Again it is perfect,5.0,4.0,5.0
53,5.0,Watermelon Ice,I usually get the regular Elf Bar in Watermelon Ice and I tried this one and I think it’s even better than the regular one.,5.0,3.0,5.0
54,5.0,Great buy,Great flavor and lasted a decent amount of time,5.0,4.0,4.0
55,5.0,"Nice Flavor, Long-Lasting","Love these ""shiny"" versions of the Elf Bar! They last an extra long time and taste fantastic.",5.0,4.0,5.0
56,5.0,Nice,Nice,5.0,5.0,5.0
57,5.0,Review,Good,5.0,3.0,5.0
58,4.0,Vape,It was good but really didn’t like but everyone else did,3.0,5.0,3.0
59,4.0,Good flavor,"It’s a good flavor, the peach is a little strong at the end. Still would purchase again.",4.0,4.0,5.0
60,4.0,Elf bar,Flavor and sweetness good but it doesn’t last too long,4.0,4.0,3.0
61,5.0,Flavor,Great flavor!,5.0,4.0,4.0
62,5.0,elf bar,it was good and have flavor,5.0,4.0,3.0
63,5.0,Delicious,Great tasting,4.0,5.0,5.0
64,4.0,Dragon berry is delicious,Hit great not harsh. Would recommend.,4.0,5.0,3.0
65,5.0,Nice feel and taste,Nice flavor,5.0,5.0,5.0
66,5.0,Top Brand,"Longest lasting and good flavor, overall quality product.
I think the Flum is the best, followed by Elf Bar.",5.0,5.0,5.0
67,5.0,Favorite brand,Hands down my favorite vape brand! So far watermelon is my favorite flavor.,5.0,5.0,5.0
68,5.0,Love the mesh coil,"Good taste, long lasting. A bit pricier than the usual elf bars but I’m satisfied overall",4.0,2.0,5.0
69,5.0,Great,Huff and Puffers continues to provide legit products,5.0,5.0,5.0
70,5.0,Great Vape,"Long lasting, great flavor and satisfying vape",5.0,5.0,5.0
71,4.0,Decent flavor lasts awhile,Flavor kinda dies out after a few days for me but it’s still there.,4.0,5.0,3.0
72,5.0,Long lasting.,"Long life, decent flavor.",4.0,4.0,5.0
73,5.0,Good Flavor; Lasts a while,Got a couple weeks of use out of it.,5.0,5.0,5.0
74,5.0,A flavor that just wont quit,This was a breeze to use and I ended up replacing my novo device for a couple days.,5.0,5.0,5.0
75,5.0,Fresh,Good!,5.0,5.0,5.0
76,5.0,Love it!,Great flavor and long lasting,5.0,4.0,5.0
77,5.0,Always the best,Smooth,5.0,4.0,4.0
78,5.0,Elf Bar BC5000 Ultra Disposable,Last a long time. Love the flavor!,5.0,2.0,5.0
79,5.0,Good,Good,5.0,5.0,5.0
80,5.0,Good,Good,5.0,5.0,5.0
81,5.0,Orange soda,Love this flavor!! Taste just like orange soda,5.0,5.0,5.0
82,5.0,Review,Flavor is very crisp,5.0,1.0,5.0
83,5.0,Great,Great,5.0,5.0,5.0
84,4.0,Watermelon ice tastes like pop rocks,Solid choice,5.0,5.0,5.0
85,3.0,Tastes good,Good vape but from china,5.0,5.0,3.0
86,5.0,Good,Flavor,5.0,4.0,4.0
87,5.0,Guava for the win!,Love this flavor! Great guava strength. Can smoke this one all day!,5.0,5.0,5.0
88,5.0,Kiwi dragon fruit guava,Great flavor! The the ultras are a huge step above the regular elf bars. Well worth it!,5.0,5.0,5.0
89,5.0,Great vape,Awesome flavor,5.0,5.0,3.0
90,4.0,Elf bar at watermelon ice,It’s ok.,3.0,3.0,3.0
91,5.0,THE BEST,Everything about this vape is excellent.,5.0,5.0,5.0
92,3.0,No blue razz fan here,It's not so much the flavor as it is the dry salty chapped lips.,2.0,3.0,4.0
93,5.0,OG tobacco,Tasted pretty good and did not make me choke.,5.0,3.0,4.0
94,5.0,New version,The ultra version hits better than the OG and flavor is stronger.,5.0,4.0,5.0
95,5.0,Really good,I like it,5.0,5.0,4.0
96,5.0,Flavor is stronger,Lasts long & flavor is much stronger. I do prefer this one over the regular elf bars,5.0,5.0,5.0
97,5.0,MM,"Smooth sweet , lasts for days",4.0,4.0,4.0
98,5.0,Good,Last long,4.0,4.0,5.0
99,5.0,Great flavor and long lasting,Probably one of my most favorite disposables. Great flavor and long lasting. Will be trying more flavors!!,5.0,4.0,5.0
100,5.0,Love!,Great flavor!,5.0,4.0,4.0
101,5.0,Favorite disposable!,"My all time favorite, the flavor lasts so long and it hits great!",5.0,5.0,5.0
102,5.0,Favortie,"New fave flavor, lasts me a good while",5.0,5.0,5.0
103,4.0,Not bad,Not bad,5.0,5.0,5.0
104,5.0,Ultra elf bar,Elf bars have always been a go to for me love them,5.0,5.0,5.0
105,5.0,Great,Love it!,5.0,5.0,5.0
106,4.0,(:,Some flavor can be extra sweet.,4.0,3.0,3.0
107,5.0,Can't go wrong,I love all the elf bar products. Some of the best vapes money can buy.,5.0,5.0,5.0
108,5.0,Awesome taste,"Great taste, slightly sweet",5.0,5.0,5.0
109,5.0,Good,Last a long time compared to other brands,4.0,4.0,5.0
110,5.0,Best flavor for elf bars,"Charges well, sometimes it will auto-fire. Flavor lasts long",5.0,5.0,4.0
111,5.0,One of my regulars.,The ultra version is better than there regular elf bar. Flavors are stronger and more refined.,5.0,5.0,5.0
112,5.0,Cotton Candy,Great flavor. Loved the cotton candy. Lasted so much longer than other vapes.,5.0,5.0,5.0
113,4.0,Ok...,"It was ok, needs a little bit more flavor",4.0,4.0,4.0
114,4.0,Solid,Some vapes have inconsistencies in how long they last. But flavors are solid,4.0,3.0,4.0
115,5.0,Best bar yet!,"Smooth, taste good and lasts! Hands down best 5 star",4.0,4.0,5.0
116,5.0,OK,"This vape is ok, very sweet",3.0,5.0,3.0
117,4.0,Very sweet vape,"Flavor last long, but is very sweet and candy like. No throat hit, but the mint gives some menthol like feels.",4.0,5.0,5.0
118,5.0,Elf bar,Flavorful,4.0,5.0,4.0
119,5.0,Delicious,"Long lasting charge, delicious flavor. Very happy with this purchase.",5.0,5.0,5.0
120,4.0,Yumm,Great flavor. One of the best,5.0,5.0,4.0
121,5.0,Ok,A little too sweet for me,3.0,3.0,4.0
122,4.0,Elfbar Quatro tropical rainbow blast,Hits good and good flacor,4.0,4.0,4.0
123,5.0,Would by again,Great,5.0,5.0,5.0
124,5.0,Blue razz,Blue razz was not bad not really my fav flavor but still great nevertheless,4.0,4.0,4.0
125,5.0,Long Lasting,The orange soda flavor was surprisingly good compared to other vape brand,5.0,4.0,4.0
126,5.0,Great flavor,Got the watermelon flavor,4.0,4.0,4.0
127,5.0,Long lasting,Good flavor and last long,4.0,4.0,5.0
128,5.0,Love,I love elfbars,5.0,5.0,5.0
129,5.0,Bang for your buck,Long lasting device with great flavor,5.0,5.0,5.0
130,5.0,Love elf bar,Can’t go wrong,3.0,4.0,4.0
131,5.0,Great taste!,Flavor is solid 💯,5.0,5.0,3.0
132,5.0,Elf bar ultra,Long lasting flavor and smooth,5.0,5.0,5.0
133,5.0,grape honeydew is the best flavor in my opinion,definitely give it a try,5.0,3.0,5.0
134,5.0,ultras LAST FOREVER,definitely get it the flavor stays till the end,5.0,4.0,5.0
135,5.0,Reliable and good,"Elf Bars are my go-to for disposables. They’re consistently good, and the flavors aren’t a system shock.",5.0,4.0,5.0
136,5.0,Grape Honeydew,I really like this flavor and the flavor lasted a long time!,5.0,3.0,5.0
137,5.0,Lasts long!,great flavor,5.0,5.0,5.0
138,5.0,In love,Best so far,5.0,4.0,5.0
139,5.0,Excellent! Total satisfaction!,The best!! I love it!,5.0,5.0,5.0
140,5.0,Good flavor,"I have not had any bad experiences with these Elfbars, flavor is good and long lasting.",5.0,3.0,5.0
141,5.0,Love the Elf,This was actually smoother than the original Elf,5.0,3.0,4.0
142,5.0,Elf bar,Elf bar is by far my favorite disposable vape.. strawberry watermelon is one of my favs,5.0,5.0,5.0
143,5.0,Good,"lasts along time, great flavor",5.0,5.0,5.0
144,5.0,Great vape,My favorite is blue cotton candy,5.0,3.0,5.0
145,5.0,Long lasting,"I would say that the flavor is subtle. The battery seems to need recharging more then you'd expect. Overall, it's a good choice.",3.0,3.0,4.0
146,5.0,great taste,last longer than the regular ones,5.0,5.0,5.0
147,5.0,Yummy,My fav had it since oct 4 and it’s December 20,5.0,5.0,5.0
148,5.0,Tobacco flavor,The tobacco flavor is perfect for my fiancé who was finally able to get off cigarettes. Closest thing to a regular cigarette for anyone that can’t handle the other flavors and is looking for regular tobacco.,5.0,3.0,5.0
149,5.0,Great flavor,Tastes great and the device is awesome! Lasts long and charges fast!,5.0,5.0,5.0
150,5.0,AMAZING,Loved the flavor highly recommend,5.0,5.0,5.0
151,3.0,Disappointed,"Was hoping for a upgraded elf bar, but it was really no better than the original",2.0,2.0,2.0
152,5.0,Great,I Would recommend it to anyone,5.0,5.0,5.0
153,5.0,Orange soda,"I have no problem with the vapes, but I found where I can get them cheaper here at home.",5.0,5.0,5.0
154,5.0,Orange soda,"I'm not much of an orange flavor person, but gave it a try for fun. It hits like a real orange soda, I'm very impressed.not sure what's the difference in the regular elfbars and the ultras, but this one was f***** delicious.",5.0,4.0,5.0
155,5.0,Love it,Smooth,5.0,5.0,5.0
156,5.0,Watermelon ice,Great flavor and long-lasting.,5.0,4.0,4.0
157,5.0,Recommend,I highly recommend the elf bar,5.0,5.0,5.0
158,4.0,Not bad,"I purchased the watermelon bubblegum flavor -- it's decent but not nearly as flavorful as regular elf bars, in my opinion. Very smooth taste though, and I didn't have issues with the unit burning.",3.0,4.0,5.0
159,5.0,I like the new ultra elf bars,Love the look and the flavor is good,4.0,4.0,4.0
160,5.0,Fave ultra flavor,I like how smooth each hit is. It’s sweet but not over bearing,4.0,4.0,4.0
161,5.0,awesome,great,5.0,5.0,5.0
162,3.0,Good,Decent flavor. Sweet on the tail end. Good battery life. Nothing spectacular,4.0,5.0,5.0
163,5.0,Tasty flavors with great pull,"I really enjoyed this product. I like the metallic finish on the device, also functioning as a protective feature when dropped. There is good pull and good mouth-feel, vapor is clean and plentiful. I would buy it again.",5.0,4.0,5.0
164,5.0,Doesn’t Disappoint,Elfbar is a consistent.. doesn’t disappoint,5.0,4.0,4.0
165,5.0,Love this Elf Bar,This was amazing. The flavor was great! Definitive buying again,5.0,5.0,5.0
166,4.0,Better than the generic Elf Bar,"Smoother, but the flavors available aren't as great. I don't see a huge improvement otherwise.",4.0,4.0,4.0
167,5.0,Basically same as elfbar,"Other than being shiny, i cant really tell much diff from elfbar. But hey that’s pretty good!",5.0,5.0,5.0
168,5.0,Best disposable,"Best disposable, long lasting, very tasty",5.0,3.0,5.0
169,5.0,Great new flavors,Love the new flavors with these. The only downside is they don't light up when charging so you can't see when they are done.,5.0,4.0,5.0
170,5.0,good brand,good flavor,5.0,5.0,5.0
171,5.0,good brand,good flavor,5.0,5.0,5.0
172,5.0,Excellent flavor and durability,Flavor is excellent and it lasts so long. Highly recommended,5.0,4.0,5.0
173,5.0,My new Favorite!,Long lasting and the best yet!,5.0,5.0,5.0
174,5.0,good watermelon,elf bars do an awesome lush ice.,5.0,4.0,5.0
175,5.0,I like this a lot,This is a worthy disposable vape. Long lasting flavor and rechargeable,5.0,5.0,5.0
176,5.0,Elf is it,Flavor last until the last hit. Smooth and tasty. This is the one,5.0,5.0,5.0
177,4.0,Flavor was good,The longevity of device wasn’t the greatest. But flavor when working was good,5.0,4.0,3.0
178,5.0,Elf bar,Loved it,5.0,3.0,5.0
179,4.0,Great,"Long lasting, sleek design and good flavor",4.0,4.0,4.0
180,5.0,Bomb,Bomb,5.0,5.0,5.0
181,5.0,My favvvv,All time favorite,5.0,5.0,5.0
182,5.0,Nice disposable!,"I've noticed the flavor and hit quality is better on the ultra vs standard elf bar. These are a little on the sweet side. Overall, I really like this product and will continue to buy as long as it is available.",5.0,5.0,5.0
183,5.0,Happy as Always!,"As always, Huff & Puffers delivers! The price and quality are unmatched. Thank you Huff & Puffers.",5.0,3.0,5.0
184,5.0,Not bad,Not my favorite. But also not bad. Would probably get it again if i got tired of all my other flavors. Just a weird combo of flavor,2.0,2.0,5.0
185,5.0,Want to eat Raspberries and Watermelon,This one is super delicious,5.0,4.0,5.0
186,5.0,Orange Soda,"Taste like orange tic tacs, going to try the other flavors. Really like it compared to the original elf bar",5.0,5.0,5.0
187,5.0,Watermelon ice,They are really good and last a long time,5.0,5.0,5.0
188,1.0,Elf Bar Tropical Rainbow Blast,"Instead flavor, but a little too sweet. Doesn’t have menthol flavor.",3.0,5.0,5.0
189,4.0,Sweeet,"Tastes like watermelon pop rocks, lasts a while too",5.0,5.0,4.0
190,5.0,Long lasting,Great flavor. It’s been two weeks and still goin,5.0,5.0,5.0
191,4.0,Great for work,Strong asf but cool like a new port,4.0,5.0,5.0
192,5.0,Good taste,"I like the new Elf bar, taste is richer and battery last much longer. Watermelon ice is my new go to 😌",4.0,5.0,4.0
193,2.0,It’s ok,The regular elf bar is better than this one to me,2.0,2.0,3.0
194,2.0,Hurts,Makes me choke,3.0,3.0,4.0
195,5.0,Orange soda,Absolutely loved the flavor!,5.0,5.0,5.0
196,5.0,Much better than original elf bars,"Tried the orange soda and it was on point. Would be great if it was ice, but flavor was spot on for what I wanted. I’m not into overly sweet flavors, but the one I got was just right and didn’t taste artificial. Lasts for an impressively long time too.",5.0,4.0,5.0
197,5.0,Great flavor,Love it great flavor nice hit,5.0,5.0,5.0
198,5.0,Delish,Taste good,5.0,4.0,5.0
199,5.0,Great flavor,"Flavor was really good, lasted me about 4 days.",5.0,5.0,4.0
200,5.0,Delicious flavor,I love this it’s got great flavor,5.0,5.0,5.0
201,5.0,Love the Ultra,The Elf Bar Ultras are the smoothest vape by far… I wouldn’t recommend this flavor though.,3.0,4.0,5.0
202,5.0,Best vape,Best rechargeable vape… and Grape Honeydew is a pretty good flavor.,5.0,4.0,5.0
203,5.0,Nice,Definitely my favorite,5.0,4.0,5.0
204,5.0,A new fav!,Smooth consistent flavor on the sweeter side and a nice fruit and berry blend. Definitely putting this one on future orders.,5.0,5.0,5.0
205,5.0,Great vape,Good vape,5.0,5.0,5.0
206,5.0,My favor,This brand mixture is very good products.,5.0,4.0,5.0
207,5.0,Great Flavor,Long lasting battery !,5.0,5.0,5.0
208,5.0,Worth buying,Can't fo wrong with any elf flavors,5.0,5.0,5.0
209,5.0,Good Flavor,"Tastes great, lasts long",5.0,4.0,5.0
210,5.0,Good Flavor,"Lasts long, has a good flavor.",5.0,4.0,5.0
211,5.0,Great Flavor that lasts,"I've always liked the Elf Bar, but this one is next level. It lasts long and the battery life is so much better than the original. It also has more of a robust flavor.",5.0,4.0,5.0
212,5.0,Elf Bars never disappoint!,Great vapes…. haven’t tried a flavor I disliked yet.,5.0,5.0,5.0
213,5.0,🔥🔥💨😮‍💨🤘🏽,Very smooth an great taste an last a long time! 🤘🏽,5.0,5.0,5.0
214,3.0,Good,Hits good and good flavor,3.0,3.0,4.0
215,5.0,The best,It's perfect not sweet you still get that minty taste of a menthol cigarettes....I am quitting smoking so this is helping me a lot.,5.0,5.0,5.0
216,5.0,Good,Good,4.0,4.0,5.0
217,5.0,Ok,Not bad,3.0,3.0,4.0
218,5.0,Possibly the BEST disposable,This is my favorite disposable. Super smooth draw. Amazing flavor. And it's rechargeable.,5.0,5.0,5.0
219,5.0,Best flavor!,Love elfbars and this flavor is one of the smoothest.,5.0,3.0,3.0
220,5.0,Kiwi Passion,Extremely sweet. I couldn't taste the different flavours very much.,4.0,5.0,5.0
221,5.0,Tobacco Ultra,Smooth and lasts long. Still notice a burnt taste at the end of the disposable life. Wasn't a huge fan of plain tobacco had a chocolatey taste to it.,4.0,1.0,5.0
222,5.0,Awesome Vape,Its great and i would recommend this to anyone.,4.0,4.0,4.0
223,5.0,Good taste,"Good taste, smooth hit. Spearmint is really good",5.0,3.0,4.0
224,5.0,Excellent. I would recommend it to a friend.,This Elf Bar BC5000 Ultra definitely lasts longer. I will buy these again. The only draw back for me.... it is very slippery. I dropped it a few times. Luckily it kept working.,5.0,5.0,5.0
225,3.0,It's OK,Tastes reasonably like orange soda. Not my fave.,2.0,3.0,5.0
226,5.0,Love these,Great flavor,5.0,4.0,4.0
227,5.0,Raspberry Watermelon,You can taste both raspberries and watermelon. Pairs really nicely with my morning cup of coffee. Will be purchasing more!,5.0,4.0,5.0
228,5.0,Must buy,The elf bar in my opinion is an amazing disposable. Great flavor and long lasting device,5.0,4.0,5.0
229,5.0,awesome,Great flavor Elfbar always delivers,5.0,5.0,5.0
230,5.0,ULTRA IS 10 Times better than the regular elf bar,"Not even joking the flavor profile, throat hit, battery life is way better on the ULTRA. Compared the flavor for the dragon fruit ultra against the regular BC5000, huge game changer. Friends tested the difference too and now we only use the ultra ones! HIGHLY RECOMMENDED",5.0,3.0,5.0
231,4.0,Strawberry/mango,Very light flavor not sure because mango is being masked by strawberry but not bad.,3.0,3.0,3.0
232,5.0,So nice,"I like design and taste is very nice as well,not too sweet ,the only thing - you have to charge it often",5.0,3.0,4.0
233,5.0,Better than previous model,The flavor on the ultra model does last longer. I didn’t get a drop in flavor as early and the metal case is nice.,5.0,3.0,5.0
234,5.0,Grape Honeydew,This was the 1st flavor I tried and it didn't disappoint,5.0,4.0,5.0
235,5.0,Honeydew Grape,Really good and lasts long. Tastes just like you'd imagine.,5.0,4.0,5.0
236,5.0,bomb,IT WAS SO FLAVORFUL AND GOOD BOMBBB,5.0,5.0,5.0
237,5.0,Loved it,I have to my friend he said he’s gonna get more for himself,5.0,3.0,5.0
238,5.0,Amazing vape,Lasts forever and tastes great,5.0,4.0,5.0
239,5.0,Awesome disposable,It’s long lasting and really flavorful,5.0,5.0,5.0
240,5.0,Dope Ultra,Flavor is smooth hits cleaner love it!!,5.0,5.0,5.0
241,5.0,My new go to!,this has been my go to device for the last couple of weeks and has been lasting a good while,5.0,5.0,5.0
242,4.0,"Good, but",It’s got a good flavor. It’s really good just a little too sweet for me though.,5.0,5.0,5.0
243,5.0,Smooth,The flavor was smooth. And let it be known that the color of the puffer is super cute :),4.0,4.0,4.0
244,5.0,Love ❤️,"Awesome flavor, long lasting. Love being able to recharge!!!",5.0,5.0,5.0
245,5.0,Elfbar,These new elf Bars are good,5.0,3.0,4.0
246,5.0,Love,Great vape,5.0,3.0,5.0
247,5.0,"new look, same great taste.",love the new look and feel of these.,5.0,3.0,5.0
248,5.0,Grape Honeydew,"Elf Bars are my the best! I usually buy the standard BC5000 but my friend swore these were in fact “ultra,” so I tried it. Agreed! Same great flavor you get with the other elf bar, but longer battery life and a smoother hit. Grape is definitely the dominant flavor in this one.",5.0,5.0,5.0
249,5.0,Blue cotton candy,Elfbar ultras never disappointed I really recommend these.,5.0,4.0,5.0
250,5.0,Strawberry watermelon peach,"Once again, never disappointed great flavor and last long. I really like the ultras.",5.0,4.0,5.0
251,5.0,taste good,taste moderate. not too strong,5.0,3.0,3.0
252,5.0,Yum!,The Ultra's are much better than the regular Elf Bars.,5.0,5.0,5.0
253,4.0,Tasty vape,"Good flavor. One of the better disposables. About half way through, they all lose flavor, but worth the money",4.0,4.0,3.0
254,5.0,Long lasting,Great flavor selection and design. Lasts me longer than other Elf Bars.,5.0,5.0,5.0
255,5.0,Such a good solid flavor,I can’t decide which I like more strawberry watermelon bubble gum or the strawberry cream. But let me tell you- this flavor will absolutely not disappoint. I want to eat it.,5.0,4.0,5.0
256,5.0,Long Lasting Vape,One of my favs due to its flavors & ability to charge to last 2x as long as other brands!,5.0,5.0,5.0
257,5.0,Long lasting!!,Rechargeable and lasted me longer than older elfbars. Flavor is good too,5.0,4.0,5.0
258,5.0,VicVA,"Flavorful, lots of smokw",5.0,4.0,5.0
259,3.0,"Good device, bad flavor","The draw and battery life for elf bars are great, but I somehow always pick the worst flavors. Stay away from dragonfruit banana berry",2.0,5.0,5.0
260,5.0,BEST Elf Bar yet! 😍,"Didn’t get what was so different except the metal shell…but I was wrong. Smoother flavor, lasts longer (somehow), charging speed, just some great tweaks to an already great product that make it worth a try for sure. Can’t wait to try more flavors!",5.0,5.0,5.0
261,5.0,Even better Elf Bar,"Wasn’t sure if it was just hype…but now I’m hooked. I like these better than the “regular” BC5000, as the flavor is smoother. I still like the other version, but those often have a stronger almost perfume-y hit when brand new, and while the Ultra is a bit sweeter, the flavor stays mellow and flavorful. Shape/size great, and long-lasting. Really love these!",5.0,5.0,5.0
262,5.0,Tastes good,Tastes good. I recommend,3.0,3.0,3.0
263,5.0,Good flavor,"Great flavor, very smooth",5.0,5.0,5.0
264,5.0,My current favorite.,"I’ve tried several brands and flavors but this by far is the best one so far. The flavor lasts long and ratio of money spent with longevity has been key. This one has lasted me for a while now.
It also fits in my pocket nicely with how sleek it is,",5.0,4.0,5.0
265,3.0,It's ok,It's okay the flavors not quite there like the other ones,2.0,4.0,3.0
266,5.0,Elf bar ultra,Great flavor. Different from the regular elf bar.,5.0,4.0,4.0
267,5.0,Great,Great flavor,5.0,3.0,4.0
268,5.0,Strawberry Watermelon Peach,"First time trying the Elf Bar Ultra and I really really like it! I noticed that it draws much smoother than the original Elf Bar.
My only complaint is that I wish you could taste more of the strawberry and the watermelon… I feel like you can only really taste the peach.",5.0,5.0,5.0
269,5.0,Very tasty,Very good flavor that lasts!,5.0,4.0,4.0
270,4.0,Last long,Good,4.0,4.0,4.0
271,5.0,Great flavors,All the flavor are pretty good but the banana one i don't recommend,5.0,5.0,5.0
272,5.0,Tasty,"Good air flow, tasty and good price",5.0,5.0,5.0
273,5.0,best disposable I have found,"The best disposable I have found. Long-lasting, good flavor selection , and rechargeable. An excellent compact size. All that and quick and accurate service.",5.0,3.0,5.0
274,5.0,great,LONG LASTING,5.0,4.0,5.0
275,5.0,Totally new design,I really like this one great flavor and sleek design but I did find it was a little slippery in the heat might need to rough the case up a bit,5.0,5.0,5.0
276,5.0,Yum,Delicious as always,5.0,3.0,5.0
277,4.0,Favorite,Best disposable vape,5.0,5.0,5.0
278,4.0,New level,It’s good new flavors and taste better than the last I’ll be getting another one soon,5.0,4.0,5.0
