Review_id,Ratings,Heads,Texts,Flavor,Sweet,Lasting
58,5.0,So far so good...,"I buy in bulk. Just opened this when I saw the review come in. This product was designed by Elf Bar, which was a pleasant surprise. I got strawberry sundae and cranberry soda. Both flavors are true to their names.",5.0,5.0,5.0
59,5.0,Perfect,Absolutely love it,5.0,4.0,5.0
60,5.0,Watermelon,I love this particular vapor. I always get Watermelon. It’s soooo good and will definitely be ordering more.,5.0,4.0,5.0
61,5.0,Good product,Elf bar is going places with this design !,5.0,5.0,5.0
62,5.0,It will last,Flavor is amazing! I had mine for over a month and I use it daily and all day long. I don't think I will buy any other brand.,5.0,5.0,5.0
63,5.0,Strawberry sundae,The aftertaste was off.,3.0,2.0,5.0
64,5.0,Delish,Good flavor,5.0,4.0,5.0
65,5.0,Love it,Love lost Mary brand really good,5.0,5.0,4.0
66,3.0,Flavor is off,I got cotton candy and it tasted like rubbing alcohol. It was not good.,1.0,1.0,3.0
67,5.0,Not Lost,"I really like this one, long lasting flavor, good size, and decent smoke. My only complaint against this would be the charging. Its at the top unlike others where its on the side or bottom and it has a cover, which is nice, but its difficult to open and looks like its going to fall out. Not a big deal at all but something one would consider.",4.0,4.0,4.0
68,5.0,Great flavor,Love the flavors and they are great,5.0,3.0,4.0
69,3.0,Bulky,A bit bulky for my liking. Does not last as long as the Elf Bars.,4.0,4.0,3.0
70,5.0,Top 3 Brand,"I've been trying all of these disposables. I'd say Lost Mary, Elf Bar and Flum hands down..",5.0,5.0,5.0
71,5.0,Awesome,I love this flavor,5.0,5.0,5.0
72,5.0,Lost Mary Disposable rechargeable long lasting Strawberry Mango,Delicious!!,5.0,5.0,5.0
73,5.0,Very good,Loved it very good,5.0,5.0,5.0
74,5.0,Great purchase,Very fast shipping and a lot cheaper than the vape shops. Keep up the great work!,5.0,5.0,5.0
75,5.0,Will buy again,I love the flavor!,5.0,3.0,5.0
76,5.0,Juicy peach,Sooo good my favorite,5.0,5.0,5.0
77,5.0,Juicy peach,This is absolutely my favorite flavor and it lasts forever plus it’s rechargeable,5.0,5.0,5.0
78,4.0,New product great brand,Unique design case with the flavor you can expect from elfbar. Good flavor,4.0,4.0,4.0
79,5.0,Grape,This is the longest lasting vape i have bought and its sweet and delicious. Well worth the money and Shipping is super fast!!!!,5.0,4.0,5.0
80,5.0,Dwoods,I think that it is good and last a lot longer,5.0,3.0,5.0
81,5.0,Milky taste but it definitely grow to enjoy it.,Very enjoyable,4.0,4.0,5.0
82,5.0,Vape,My favorite one so far,5.0,5.0,3.0
83,5.0,Good flavor,Enjoy Lost Mary,5.0,4.0,4.0
84,5.0,Great vape,"Good flavor, not sure of lastability as of yet….only tried for flavor.",5.0,5.0,3.0
85,5.0,Excellent,"Shipping was fast, product was excellent",5.0,5.0,5.0
86,5.0,Satisfied Customer!,They came quick and they are completely legit! Not only am I getting my puffs for cheaper now but I also get store credit just as I would if I was shopping at my local smoke shop paying double of what I pay now. I am so glad I found #huff&puffers!,5.0,5.0,5.0
87,5.0,Convenient disposable vape!,Convenient and great flavor!,5.0,3.0,5.0
88,5.0,Love the battery gadge,Good vape,5.0,5.0,5.0
89,5.0,Great product,"Great product, great flavor, great price.",5.0,5.0,5.0
90,5.0,Yum,I bought 2 to give it a try. Both great flavors and long lasting. Nice design but chunkier than Elfbar.,5.0,5.0,5.0
91,5.0,Perfect,Exactly what I wanted,5.0,5.0,5.0
92,5.0,Always gudd,"ELFBAR SUCKS, LOL JK THEY NEVER LET ME DOWN #LOYAL",5.0,5.0,5.0
93,4.0,Strawberry a little too strong,Strawberry flavor was little too strong and overpowering. Not as smooth. It was ok though,4.0,5.0,4.0
94,5.0,Yummy,Absolutely amazing,5.0,5.0,5.0
95,3.0,Ehhhh too sweet,Waaayyyy toooo sweet. People compare this to elf bar but noooo I disagree. Elf is better. This has no cool exhale. It's straight candy. Even sweeter than candy king. Too much. Don't drink soda and vape this. It's terribly sweet.,2.0,5.0,2.0
96,5.0,More like I found Mary.,10/10,5.0,5.0,5.0
97,5.0,Watermelon,Love this flavor!,5.0,4.0,5.0
98,5.0,My fav,I tried Lost Mary for the first time and loved it!,5.0,4.0,2.0
99,5.0,Love them,Love the strawberry pina colada and the juicy peach! Favs!,5.0,5.0,5.0
100,5.0,Love it!,I love the Lost Mary's!!,5.0,5.0,5.0
101,5.0,Worth it!,"The ""Lost Mary"" variety are great! Long lasting battery, great long lasting flavor and they don't burn out fast, so if you're one that puffs on them a lot, they don't give off that burned flavor unless you over charge it. Well worth the money, and the company is awesome with shipping! Not to mention, these are half the price local shops sell for!",5.0,5.0,5.0
102,5.0,It’s nice,It’s nice,5.0,5.0,5.0
103,5.0,Great flavor,Flavor is great,5.0,5.0,5.0
104,5.0,The best,This is one of the best disposables out there. I highly recommend this vape,5.0,5.0,5.0
105,5.0,Grear,Love it,5.0,5.0,5.0
106,5.0,Wow!,"So far I have tried Watermelon, Pineapple/Mango, Bluberry, and Cotton Candy! I love them. So happy my adult son let me know about these.",5.0,5.0,5.0
107,5.0,Yum!,These are great!,5.0,5.0,5.0
108,5.0,Great,Very good,5.0,5.0,5.0
109,5.0,Lost Mary,"First time trying this one, definitely on my list of must haves!",5.0,4.0,5.0
110,5.0,A favorite,A little bit bulkier than I would like but I love this vape.. doesn’t disappoint..great flavor,5.0,4.0,4.0
111,5.0,Loved it!,It lasted a very long time before I had to charge it.,5.0,5.0,5.0
112,5.0,Lost Mary,Very smooth and flavor was good,5.0,5.0,5.0
113,5.0,Best one yet,Love this stuff!,5.0,5.0,5.0
114,5.0,"very tasteful, smooth and watermelon is actually very 👍","based on opinion,it's really a smooth light hit, the flavors very spot in, the smells very strong,but it hits nice and light and isn't over bearing,I will definitelybe buying more",5.0,5.0,5.0
115,5.0,Found Mary,Taste!,5.0,3.0,5.0
116,5.0,Donna,I’m not sure which flavor this is but they are all good… except that one flavor,5.0,5.0,5.0
117,5.0,Will purchase again,Good flavor!lasts long!,5.0,5.0,5.0
118,5.0,Yum,Great taste and long lasting,5.0,5.0,5.0
119,5.0,Awesome,Love this brand.,5.0,5.0,5.0
120,5.0,Love it,Love these little things. They last forever!,5.0,5.0,5.0
121,5.0,Long Lasting,"These are great for how long they last. The flavor is great, start to finish.",5.0,5.0,5.0
122,5.0,these hit like a truck,lost marys are great if you're getting tired of an elfbar,4.0,3.0,4.0
123,5.0,Great product!,GREAT PRODUCT......THANKS,5.0,5.0,5.0
124,5.0,Love it,Good watermelon taste will buy more soon,5.0,5.0,5.0
125,5.0,Great flavor,"The flavor on this brand is strong, Grape has become one of my go-to vapes through the day.",5.0,4.0,5.0
126,5.0,Juicy Peach,Good flavor and long lasting,5.0,5.0,5.0
127,5.0,Lose mary,Love it,5.0,5.0,5.0
128,5.0,Vape,My favorite vape,5.0,4.0,5.0
129,4.0,.,Not bad,3.0,3.0,3.0
130,5.0,Good flavors!,The flavors are awesome and I love the design of these vapes.,5.0,5.0,4.0
131,5.0,Blue Cotton Candy,"Love this one, flavor is great and lasts a long time as expected.",5.0,4.0,5.0
132,3.0,Lost Mary,Vape was great … flavor just to much…,3.0,2.0,4.0
133,2.0,Gigantic and overly artificial,"Odd flavors - they do grow on you though - and extremely strange shaped. They're like 2x the size of Elf bars (who makes them) and weirdly ripply? I assume they're trying to be sci fi which was the main draw for me, but they fell short.",3.0,4.0,3.0
134,5.0,Good,Good,4.0,3.0,4.0
135,5.0,Top notch,Last forever. Some flavors are good some are great.,4.0,5.0,5.0
136,5.0,Cranberry soda,Eh it was alright.. flavor not as good as it sounded,4.0,4.0,4.0
137,5.0,great flavor,first time i tried this brand. I wish the flow was adjustable is all. Great flavor and true to flavor meaning I can distinguish what flavors it is. If you like mellow flavors i would say this is a potent flavor brand.,5.0,5.0,4.0
138,5.0,Lasted much longer than I thought it would.,I really enjoyed this. The charge lasted a long time and it was extra flavorful.,5.0,5.0,5.0
139,5.0,Great purchase even greater experience overall!!!!,"I’m very happy with my purchase. I already knew what to expect because it’s my go to brand. When my vape shop ran out one day which turned into 3 weeks…yeah, I could’ve went elsewhere but I thought…”maybe I’ll just find a place online.” That’s when I came across this wonderful site. I was kept abreast through email of each step my purchase was taken through and I was able to track it and make sure I was there at home to sign for it. Overall I am one happy customer and will be returning in the future.",5.0,5.0,5.0
140,5.0,Best flavor so far!,This is the best tasting flavor I’ve tried and it lasts for quite awhile before it needs to be charged.,5.0,5.0,5.0
141,4.0,Strawberry Sundae,The flavor was not my favorite. Maybe it had a hint of cinnamon. It had lasted a long time.,4.0,4.0,5.0
142,5.0,Great taste,I can’t wait to get more of this one for sure,5.0,5.0,5.0
143,5.0,Blue Cotton Candy,Highly recommend one of my favorites,5.0,5.0,5.0
144,5.0,Lost mary,Great taste. One of the best ones I have had.,5.0,5.0,5.0
145,4.0,Mesh coil is a welcome edition to the ELFBAR brand,"Huff & Puffers can always be counted on to offer a wide selection of current, legitimate vape products. It’s the only shop in SoCal I’ve seen that carries Lost Marys. I love the battery life indicator, something missing from the BC5000. The only off-putting part is when the device is toward the end of its life, you get an absolutely foul tasting last hit with almost no warning. That kind of taste sticks with you for a while, haha. But nothing beats the convenience and variety offered by disposables.",5.0,3.0,4.0
146,5.0,Yummmm,"The Lost Mary Elf Bars are super sweet. Pairs really nicely with my preworkout supplements (ghost, sour patch kids, red berry). My favorite so far from this vape would be Watermelon or Strawberry Pineapple.",5.0,5.0,5.0
147,5.0,Great,Just love the flavor,5.0,5.0,5.0
148,5.0,Great,So much flavor love it,5.0,5.0,5.0
149,3.0,Grape flavor,"Love the design and drag but the flavor is much like all other grapes- doesn’t really taste like a grape hichew, wish it did. Good brand though!",2.0,4.0,5.0
150,5.0,Juiciest,Tastes just like peach.,5.0,4.0,5.0
151,5.0,Lost mary,Long lasting,4.0,3.0,5.0
152,5.0,Beat thus far from elf bars,Great vape that is an upgrade from an elf bar!,5.0,4.0,5.0
153,4.0,Try em' All,Every flavor ong is 🔥🔥🔥 note they do all have menthol,5.0,5.0,5.0
154,5.0,Yummy,"Tastes very strawberrish, would be nice if there was a hint more chocolate flavor.",5.0,5.0,5.0
155,5.0,Blue Cotton Candy,This is the BEST Elfbar/Lost Mary flavor that I’ve ever tasted & I’ve tried almost all of them. 5 stars for sure!,5.0,5.0,5.0
156,4.0,Not as good as elfbar,Looking for an elfbar alternative for the strawberry cream but this just wasn't close. Flavor was decent.. just personal preference,4.0,4.0,4.0
157,5.0,awesome,taste like cotton candy,5.0,5.0,5.0
158,5.0,Long lasting,"Great flavor, long lasting and like the size. Order a bunch of Lost Mary and get them delivered to you next day, excellent.",5.0,4.0,5.0
159,5.0,Bomb,Great product,4.0,4.0,3.0
160,5.0,Current Favorite,"Love the design, long lasting battery, great flavors.",5.0,4.0,5.0
161,5.0,Best vape ever,Favorite brand thus far!!,5.0,5.0,5.0
162,5.0,Great vape cotton candy,All around pretty good vape,5.0,4.0,3.0
163,5.0,Absolutely my FAVORITE brand right now,"Love the peach and grape flavor the most. No artificial, syrupy, or cough medicine taste. Reminds me of hi-chews. Good vapor, not too light or dense. Super long lasting as well.",5.0,4.0,5.0
164,4.0,Can’t go wrong,"Caught me by surprise! Don’t let the funky colors fool you, they’re indeed all about business when it comes to flavor and longevity!",4.0,4.0,4.0
165,5.0,Favorite,Excellent buy long lasting flavor from start to finish,5.0,5.0,5.0
166,5.0,Best by far,"Lasts a ling time, you can charge and it feels like new",5.0,3.0,5.0
167,5.0,Great,Good,5.0,3.0,5.0
168,5.0,Best,My fav disposable,5.0,4.0,4.0
169,5.0,Great flavor,A little bulky and toyish but great flavor,5.0,5.0,5.0
170,5.0,5/5,I would definately buy this agsin long lasting flavor and sweetness,5.0,5.0,5.0
171,5.0,Cotton candy,New favorite vape! Haven’t found anything by elf bar that isn’t a win!,5.0,5.0,5.0
172,5.0,One of my favs,"Great flavors and vape, would recommend!",5.0,5.0,5.0
173,5.0,Great hit,It was smooth and the flavor was spot on,5.0,5.0,5.0
174,5.0,great,Made by elfbar so you know they are good,5.0,5.0,5.0
175,4.0,Decent flavor…very long lasting,The best value for longevity,3.0,4.0,5.0
176,5.0,I love this place!,I get my vapes for about 1/2 the cost. Love the flavors and the price point!,5.0,5.0,5.0
177,5.0,Great product,"These pens are vibrant, taste great, and last a long while!",5.0,5.0,5.0
178,5.0,Amazing product,"They are thick and vibrant, making them easy to locate. They also last a long time both flavor and charge wise!",5.0,5.0,5.0
179,5.0,Great vapes,"Battery life is great, best one I’ve had. The flavor is great. Will definitely continue to purchase",5.0,5.0,5.0
180,5.0,Go to,Strawberry Sunday,5.0,5.0,5.0
181,5.0,Very good,A Vape you won't get tired of. Lasted about a week or so... would buy again,4.0,4.0,3.0
182,5.0,Better than Elf bar,Grape and pineapple mango are awesome but the kiwi one one wasn’t too good,5.0,5.0,5.0
183,5.0,Great flavor,Great flavor,5.0,5.0,5.0
184,5.0,Lost mary,So far the lost Mary’s that I have tried are good long lasting and great flavor.,5.0,3.0,5.0
185,5.0,Great flavor and lasts super long,"Lasts forever, flavor does not wear thin. This one tastes great",5.0,5.0,5.0
186,3.0,It’s okay,This was a new disposable for me but the flavor I picked just wasn’t anything like I thought it would taste like. It’s also kind of big to put in your pocket. Otherwise not bad.,1.0,1.0,1.0
187,4.0,Outside casing,"At first I thought the outside casing was a defect, not smooth but seems to work well. Seems to be a stronger smoke filled puff.. I'm not into it but a few like i",3.0,5.0,5.0
188,5.0,Cranberry Soda,These have a great flavor and last a long time,5.0,5.0,5.0
189,5.0,Lost Mary,Love the long lasting flavor and charging feature. Would order over and over again!!,5.0,5.0,5.0
190,1.0,Stomach pain,"These vapes were too juicy and messed with my stomach, took me a while to figure out what was causing it",3.0,5.0,3.0
191,3.0,Lostmary,Flavorful but awkward shape design.,5.0,3.0,3.0
192,5.0,Great products! Better then everything else I've tried! I can't say enough!,These are farrrrrr bettterrrr then any else I've tries. Last long. All the batteries worked! Great product. Work doesn't mind either!,5.0,5.0,5.0
193,5.0,Sweet,Delicious,5.0,5.0,5.0
194,5.0,Disp vape,Just as good as Elf bars. Full of flavor! This is one of my favorites!!,5.0,5.0,5.0
195,5.0,Grape,Yummy! Tried other flavors that I hated. This one is solid. Good puffs and doesn’t lose flavor,5.0,3.0,5.0
196,5.0,Good quality and flavor,Definitely will order more of this kind! Very flavorful!,5.0,3.0,5.0
197,5.0,Great Product,"Great product, long lasting, great flavor",5.0,5.0,5.0
198,3.0,Alright,Didn’t last very long.,4.0,4.0,3.0
199,5.0,So good,Delicious!!,5.0,5.0,5.0
200,5.0,So good,Delicious!!!,5.0,5.0,5.0
201,5.0,So goooodd,Delicious!!!,5.0,5.0,5.0
202,5.0,So gooddd,Delicious!!,5.0,5.0,5.0
203,4.0,Last long,Good,4.0,4.0,4.0
204,5.0,sweeeet,good buy if you like sweet stuff and long lasting,5.0,5.0,5.0
205,5.0,Best vape ever!,This is hands down the best vape I've tried! So flavorful and lasts forever,5.0,4.0,5.0
206,5.0,Awesome,"If you like elf bar, you will love these!",5.0,5.0,5.0
207,5.0,Only Tried Watermelon and Strawberry Ice,No Issues yet.,4.0,5.0,4.0
208,4.0,Dope,I'm enjoying this vape!,4.0,4.0,4.0
209,4.0,Awesome,Good flavor,5.0,4.0,4.0
210,5.0,Hi,Great vape,5.0,5.0,5.0
211,3.0,Vape is ok,"This store is amazing, and great people that runs it. I honestly, would recommend reg elf-bars. Cannot go wrong. Bubble gum is my all time fav!",3.0,3.0,3.0
212,5.0,Excellent product,"Great flavor, long lasting, no issues. I've tried a few of the vapes in the same price range and after using lost Mary I won't switch brands anymore, lost Mary is the way to go.",5.0,5.0,5.0
213,5.0,Good vape,It was a good vape,4.0,4.0,4.0
214,5.0,Lost mary,Nice smoke taste good,5.0,4.0,3.0
215,4.0,Fruit explosion,"I tried Lost Mary because I was an Elf Bar fan. I like the strength and the flavor, just jot too sure how different it is than an Elf Bar",5.0,5.0,3.0
216,5.0,Love it,"Long lasting, sweet flavor",5.0,5.0,5.0
217,5.0,Great flavor,Awesome product,5.0,4.0,4.0
218,5.0,Kiwi passion fruit guava,Very smooth and battery is very good.. recommended to buy it,5.0,3.0,5.0
219,5.0,Good,This was a good device dies fast but flavor is good,,,
220,5.0,Best vape,Long lasting battery and great flavor all the way to the end. Definitely a most try,,,
221,5.0,Must try!,Have no regrets. The flavor is great and long lasting! Just wish the charging area wasn't at the top,,,
222,5.0,Great product,Definitely gonna order again holds flavor till the end,,,
223,4.0,Peach,Hit smooth last a long time,,,
224,5.0,Great,"Great flavor, long lasting!",,,
225,5.0,Amazing,Better than the elf bar. Last longer and taste better,,,
226,4.0,Love!,Love love the only default is how HUGE is it. I can’t fit it in any of my pockets,,,
227,5.0,Fireee,🔥,,,
228,5.0,Love it,Last so much longer and I can charge it!,,,
229,5.0,Lost Mary,I recommend.,,,
230,5.0,The watermelon is my new favorite vape,"Love this vape, I’ve tried watermelon and cranberry limeade, both were fantastic start to finish.
My friend who is super picky and doesn’t like most disposable vape flavors typically, tried the watermelon and she really liked it too!!!",,,
231,5.0,Nice,"Very good. Need to try. If only this was finished off with ice to balance out the sweetness, that would seal the deal",,,
232,4.0,lost mary huffer,first time using a huffer and at first all it did was make me cough. now got the hang of it. think this will help me quit cigarettes as ive only smoked 3-4 last several day,,,
