Review_id,Ratings,Heads,Texts,Flavor,Sweet,Lasting
58,5.0,GREAT FLAVOR,First time trying this and so far my favorite! Definitely getting more of these.,5.0,3.0,4.0
59,4.0,Raspberry Peach Lemonade,Pretty good flavor. Would prefer a little more icyness though,5.0,4.0,5.0
60,5.0,JSMOOVE,Perfect blend,5.0,4.0,5.0
61,4.0,Bomb Flavor,"I loved the flavor, but I don’t think you get as good of a hit as The Elf Bar Ultra. I would still buy again.",5.0,4.0,4.0
62,5.0,Worth the buy,Tastes fire!,5.0,4.0,5.0
63,5.0,New and improved,"Wow these vapes are even better than the other ones, ELFBAR FTW...Very good flavor and the flavor lasts as long as the coil does. Lasted me (a hard core vaper always have a vape in hand,) try these, they will not disappoint!",5.0,5.0,5.0
64,5.0,Perfect amount of Mango,"You can taste both the Mango and Pineapple but the Mango is more prominent. Most vapes, you can’t even taste the Mango. Has great flavor and lasts a while before needing to be charged. Can’t wait to try other flavors.",5.0,5.0,5.0
65,5.0,Great Flavor,Sweet,5.0,5.0,4.0
66,5.0,Elf Bar Airo,"Solid, smooth hitting",4.0,4.0,4.0
67,1.0,Guava ice,Got this because the the regular guava ice elf bars were out of stock. This was definitely a miss. Not much of a guava taste. Taste like bubblegum,1.0,1.0,2.0
68,5.0,Awesome flavor,Absolutely love Hawaiian punch flavor,5.0,5.0,5.0
69,5.0,Glad I tried these,I usually just get Lost Mary but I decided to try these. I was pleasantly surprised. By far some of the best flavors I’ve had.,5.0,5.0,5.0
70,5.0,Good disposable,Flavors good not too sweet will definitely buy again,4.0,3.0,4.0
71,5.0,Good flavor,This has good flavor and hits well,5.0,4.0,5.0
72,5.0,Aro max elfbar,So far every flavor I’ve tried I love. Best elfbar so far.,5.0,4.0,5.0
73,3.0,Not a fan,Too much mango flavor,2.0,4.0,4.0
74,5.0,Review,Not bad,4.0,4.0,4.0
75,5.0,Great!,Always wonderful,5.0,5.0,5.0
76,5.0,Flavors good,This one lasts a good amount of time and flavor is good as well.,5.0,5.0,5.0
77,5.0,Amazing,"long lasting, great flavor",5.0,5.0,5.0
78,5.0,Long Lasting,The product has a great flavor. Will buy it again.,5.0,5.0,5.0
79,5.0,Strawberry kiwi ice,Elf bar never disappoints with their flavors,5.0,5.0,5.0
