Review_id,Ratings,Heads,Texts,Flavor,Sweet,Lasting
1,4.0,Great vape,Long lasting,4.0,4.0,4.0
2,4.0,Very long lasting,"flavor is okay, very long lasting tho",4.0,3.0,5.0
3,5.0,Amazing!,Just as good as Lost Mary's other product. True flavors and great vapor. Recharges well. Best flavor is grape jelly.,5.0,5.0,5.0
4,5.0,Will buy again,Surprisingly nice flavor and is re-chargeable...I like it alot,5.0,3.0,5.0
5,5.0,Fire,So fire,5.0,5.0,5.0
6,4.0,Good,"Not too sweet. The lemon threw me off at first, but I like it.",4.0,3.0,4.0
7,5.0,Amazing,Great astounding flavor and extremely long lasting.,5.0,5.0,5.0
8,5.0,One of my most favorite vapes,Great flavors that last and so many hits,5.0,3.0,5.0
9,5.0,Perfect vape,Love the flavor and it lasts a long time. Sweetness is on point - not super sweet. I've tried the citrus and this one. Both are great. New favorites.,5.0,4.0,5.0
10,5.0,Good,Good flavor,5.0,5.0,5.0
11,3.0,Yummy,It’s ok nice cool flavor,3.0,5.0,5.0
12,5.0,Great flavor,"Great, long lasting flavor. Hits very smooth",5.0,4.0,5.0
13,5.0,Lemon sparkling wine,"Consistent with the other lost mary bars i’ve tried, like the different shape",5.0,5.0,5.0
14,5.0,Awesome flavor!,Loved this vape!,5.0,4.0,5.0
15,5.0,Love this flavor!!,"Loved this new flavor! Tastes like a sweet apple, but not tooooo sweet!",5.0,4.0,5.0
16,5.0,Great vape,Love the new design and the coil is one of the best,5.0,5.0,5.0
17,5.0,Good upgrade,Lasts a decent amount of time,5.0,5.0,4.0
18,5.0,Found Mary,I love these vapes. The flavors r awesome.,5.0,4.0,5.0
19,5.0,Great,Love the flavor it's not too overwhelming and will buy again,5.0,5.0,5.0
20,5.0,Flavor is good,Blue rasp lemon is bomb. Just wish this was 7000+ puffs,5.0,4.0,5.0
21,5.0,Yesss!!!,I like how easily I can store them in my pocket or hold in my hand. I was sus about the yummy flavor but it’s actually really good! Like a tropical flavor,5.0,5.0,4.0
22,4.0,Lost Mary MO5000,"Not too bad very smooth hit, the only complaint I have is if they can tone down the menthol, otherwise perfect device",5.0,5.0,5.0
23,5.0,New Mary’s with synthetic nic,I am enjoying these flavors and love the new smaller size,5.0,4.0,4.0
24,5.0,Favorite,Mango peach watermelon is my favorite! I’ll be getting this flavor going forward!,5.0,5.0,5.0
25,5.0,Really good,"It’s a really strong, flavored disposable vape Alaska long time I highly recommend it. I will be getting it next infect",5.0,3.0,5.0
26,5.0,New lost marys,great flavor and lasted a lil over a week !! get the gummy flavor,5.0,4.0,5.0
27,5.0,Omg the BEST,This brand never seems to disappoint! This flavor is delicious!,5.0,5.0,5.0
28,5.0,Lost Mary,Absolutely love it!,5.0,5.0,5.0
29,5.0,New fave,"Flavor is perfect
It’s lasted me two weeks so far",5.0,4.0,5.0
30,4.0,Lost Mary lover,I really love the new style but I wish you had more flavors to choose from like juicy peach and apple flavors,4.0,4.0,4.0
31,5.0,Yummy,"Just like it says, it’s yummy.",5.0,4.0,3.0
32,5.0,Flavor packed,Taste last all the way till the end!! Full of flavor a sweet!! Will definitely try again,5.0,5.0,5.0
33,5.0,Love it,Really good vape,5.0,5.0,5.0
34,5.0,Yummy,Taste good,5.0,5.0,4.0
35,5.0,Good flavor,Taste great,5.0,5.0,4.0
36,5.0,Grape jelly,"The Grape Jelly flavor was really good. Sweet in flavor, decent amount of smoke and easy inhalation. 👌",4.0,5.0,5.0
37,5.0,fantastic flavor quality and variety,love it. such an upgrade for the usual Lost Mary version. the flavor quality is superb. chargeable and last long. good comfort shape to hit easily,5.0,4.0,4.0
38,5.0,Love it!,This is my new vape! It tastes great! The store shipped right away as always. Will definitely continue to receive from #huff&puffers,5.0,5.0,5.0
39,5.0,And it’s tasty too,Tasty,4.0,4.0,5.0
40,5.0,Cherry watermelon,Has one of the best flavor ever,5.0,5.0,5.0
41,5.0,Black mint lost mary,Great flavor one of my faves highly recommended,5.0,4.0,5.0
42,5.0,New fav,Great long lasting taste,5.0,5.0,4.0
43,5.0,Great long lasting,Lasted me a long time than I expected,5.0,5.0,5.0
44,5.0,Love these,I think these are my new favorite they taste good,5.0,3.0,5.0
45,4.0,Lost Mary,Flavor was alright not as pronouce,4.0,4.0,4.0
46,5.0,great,"i loved it, long lasting flavor",4.0,5.0,5.0
47,5.0,Lost Mary is great,I have yet to try a flavor I don’t like. They last a decent amount of time too.,5.0,4.0,4.0
48,5.0,Lost Mary vape,I think I found my new favorite vape long lasting light weight easy to recharge,5.0,4.0,5.0
49,5.0,Worth it,Like it a lot,5.0,4.0,5.0
50,5.0,Cherry Lemon,One of my favorite vapes. Great clouds and flavor is almost perfect.,5.0,4.0,5.0
51,5.0,Excellent flavor,Very nice flavor. Will buy again,5.0,3.0,4.0
52,4.0,Solid,Overall solid,3.0,4.0,4.0
53,5.0,Lost mary,Smooth hit. Taste amazing,5.0,4.0,5.0
54,5.0,Lost mary,Love this design don’t think it’s 5000 puffs but good flavor,5.0,5.0,3.0
55,4.0,Flavoring is awesome except…..,I loved this vape except the lifeline is shorter than flums.. and flums only last me 2-3 days max. It didnt even last me ONE full day….I hope it was just unlucky because i really liked the flavor and the pull.,5.0,5.0,1.0
56,5.0,Love this Vape,Smooth tast,5.0,5.0,5.0
57,5.0,Stuff rating,Taste good and it made it here. Do you have a lower nicotine disposable?,5.0,5.0,4.0
58,5.0,Very good,Probably my favorite! Very good flavor profile and it hits great,5.0,5.0,5.0
59,5.0,Yumm,"Great taste, long lasting",5.0,4.0,5.0
60,5.0,Great disposable,On point love it,5.0,5.0,5.0
61,5.0,Worth the money,This one had great flavor and lasted a good amount of time.,5.0,5.0,5.0
62,4.0,Good,Good,5.0,4.0,4.0
63,5.0,Bomb,Long lasting and great flavor. My favorite is the energy,5.0,5.0,5.0
64,5.0,Amazing,Good,5.0,5.0,5.0
65,5.0,Worth the buy!,"Great flavor, long lasting battery! 100% satisfied!",5.0,5.0,5.0
66,5.0,New Lost Mary Review,I am in love with new lost mary most flavors,5.0,5.0,5.0
67,5.0,Love if,What are the best ones I’ve heard yet,5.0,5.0,5.0
68,5.0,Amazing,Better flavor than the old lost Mary and better than elf bars,5.0,5.0,5.0
69,5.0,Lost Mary,New updated version of lost Mary is great! Compact size compared to the original + battery indicator is now at the bottom.,5.0,4.0,5.0
70,5.0,Nice new product,Really sweet taste and hits cleanly,5.0,5.0,5.0
71,5.0,great flavor,the watermelon cherry was very flavorful and lasts a long timw,5.0,5.0,5.0
72,5.0,Lost Mary,Taste on point.,5.0,5.0,5.0
73,5.0,Rechargeable,Works good and has lasted a while.,5.0,5.0,4.0
74,3.0,Didn’t like it too much,"It was way too sweet, not my style. I will not buy again.",3.0,5.0,4.0
75,5.0,Flavor and length of lasting,Flavor is a 10 last way longer than elfbar definitely my go to.,5.0,5.0,5.0
76,4.0,Thumbs up,"Probably one of the best I've tried, just wish it was more than the advertised 5000 puffs",5.0,4.0,4.0
77,5.0,.,Fireeee🔥,5.0,5.0,5.0
78,5.0,Great flavor,Delicious true to taste clouds. Will buy again,5.0,5.0,5.0
79,5.0,Lost Mary,Love this vape.. the sweet taste of pineapple apple and pear is perfect,5.0,4.0,5.0
80,4.0,Personal preference wasn’t the best,"This was a good vape, but the flavor wasn’t my favorite. It’s reliable and lasts as expected, and the Lost Mary brand never disappoints.",3.0,3.0,5.0
81,5.0,Good,Very favorable,5.0,5.0,4.0
82,5.0,Sweet Mary,Incredible sweet taste and long lasting. Definitely a favorite of mine,5.0,5.0,5.0
83,5.0,Lost Mary,I will definitely get this again,5.0,5.0,4.0
84,5.0,Tastes awesome!,Really good flavor,5.0,5.0,5.0
85,5.0,Great design & flavor,Great flavor,5.0,5.0,4.0
86,5.0,Black Mint,"Good, long lasting flavor.",5.0,4.0,5.0
87,5.0,Black mint,Sweeter mint than expecting but still good,4.0,5.0,4.0
88,5.0,I love it,Last long great smoke,5.0,5.0,4.0
89,5.0,better than i expected,great flavor,5.0,4.0,5.0
90,5.0,Hi,Recommend 100%,5.0,5.0,5.0
91,5.0,A great replacement for Elf bar,New version of Elf bar with much improvement in taste. Huff&Huffer really know how to take care of customer. You guys have the best prices in town for sure.,5.0,5.0,5.0
92,5.0,Yummy,The yummy taste amazing!! Would recommend to everyone,5.0,5.0,5.0
93,5.0,Great device,"Great flavor , long lasting",5.0,4.0,4.0
