Review_id,Ratings,Heads,Texts,Flavor,Sweet,Lasting
57,4.0,Cake pop,"Very long lasting, works very well with full charge. Nice and compact. Great if you don't like strong flavor. Very subtle vanilla cake flavor, not very sweet or over powering. Flavor does get a bit chalky.",4.0,2.0,5.0
58,5.0,White Gummi,Good flavor that keeps going and going and going!,4.0,4.0,5.0
59,5.0,A+,I love the sweetness and acidity flavor it brings! Surprisingly the vape lasts longer,5.0,5.0,5.0
60,5.0,Great flavor,Love the flavor and long lasting. My favorite brand,5.0,5.0,5.0
61,5.0,Love this brand,"The only brand I will buy, love the flavors and lasts long!",5.0,5.0,5.0
62,5.0,Good,Good,5.0,4.0,4.0
63,5.0,Great vape!,"I love this brand of Vape! The tastes are great, and they don’t burn out after charging. Highly recommend for the price",5.0,5.0,5.0
64,2.0,Tropical passion,Really wasn’t a huge fan of the flavor,1.0,2.0,3.0
65,4.0,Good taste,"Good taste, a bit of apple in the beginning with some ice at the end. Doesn’t last long.",4.0,3.0,2.0
66,5.0,Redd OG,"Loved this flavor. Smooth apple taste with a good ""iced"" mix.",5.0,4.0,5.0
67,5.0,Flavorful when you find your niche,Lasts a while so it's good . Will buy again,5.0,5.0,5.0
68,4.0,Smooth,"Smooth hit, nice and compact",4.0,3.0,4.0
69,5.0,I like,I like it hits perfect,5.0,5.0,5.0
70,5.0,Better,Better product,5.0,5.0,5.0
71,5.0,White gummy,Best flavor I've tried so far,5.0,4.0,5.0
72,5.0,Yummy!,It delicious and smoothe.,5.0,4.0,5.0
73,5.0,Bomb,Bussin,5.0,5.0,5.0
74,5.0,Bomb,Bussin,5.0,5.0,5.0
75,4.0,Punch Bowl,"Not bad! Love how cute and tiny the Daze Egg is! The flavors are pretty good, just wish they would last a bit longer and hit a bit harder",4.0,3.0,3.0
76,5.0,RECHARGABLE DISPOSABLE.,Need I say more.,5.0,4.0,5.0
77,5.0,Great,"Great flavor, lasts a long time",5.0,5.0,5.0
78,4.0,White Gummy,I was impressed with the flavor and how long it lasted. Hardly charged it.,4.0,4.0,5.0
79,4.0,Not bad,The iciness isn't as strong in these Egge disposables as others I've tried but the flavor is otherwise good if you enjoy candied flavors versus emulated real fruit flavors.,4.0,4.0,4.0
80,5.0,Best dessert flavor dispose of all I have ever tried,Love them I have tried many flavor disposable and this one has the smoothest and most flavorful to me at least for those that like dessert flavors.,5.0,5.0,4.0
81,5.0,Great,Best flavor,5.0,5.0,5.0
82,5.0,White Gummy,My fave disposable vape. Great flavor!,5.0,5.0,5.0
83,5.0,Great taste and Hit,"Daze egge has the best flavor and hit, only downside the flavor dies out quickly",5.0,5.0,3.0
84,3.0,Intense,"The flavor is very strong, somewhat overpowering.",3.0,2.0,5.0
85,4.0,Wide variety of flavors,So many tasty flavors and rechargeable!,4.0,4.0,3.0
86,3.0,its ok,its alright tbh flavor is very weak,,,
87,5.0,Solid,These short fatties are great. Hits smooth and flavor is great.,,,
88,3.0,Decent.,"I like the style and feel of the vape. Didn't really like the flavor I got which was punch bowl or tropical punch, something along those lines. Good air flow and good quality I just didn't like the flavor.",,,
89,5.0,Love it!!!,Love this vape it is so good!,,,
90,5.0,Great,Great!,,,
91,4.0,Love the Island Colada and White Gummy,"I've tried two of these little guys so far -- in white gummy, and island colada. I thought the latter could've been a bit stronger in flavor but I thought both were surprisingly delicious and enjoyed the flavors. Even though they have fewer puffs than Elf Bars, these usually last the same amount of time if not slightly longer than those for me. And they're several dollars cheaper, so this is a new go-to brand for me. I'm looking forward to trying the cake pop flavor.",,,
92,5.0,"Cute, yummy, and long lasting!","Flavors are light, but still noticeable, and not too sweet or dense. I usually like to switch up between strong and light flavors from time to time, so I really like how airy this one is.
USB-C rechargeable is the ultimate plus and charges quick, and this vape definitely lasts longer than it looks.
My favorites are the Grapple Aloe and Strapple Ice if you’re looking for something fruity, but not too decadent like dessert flavors.
Also a big fan of the Glacial Mint if you want a light pallet cleanser if you’re already into mint flavors.",,,
93,4.0,Pretty good,Very cute! Not the most flavorful but not bad for the price,,,
94,5.0,Hits 👍,"Sheeeeeeeeeesh,love it",,,
95,5.0,Daze Egge,Great product for a great price,,,
96,5.0,Great,"These are my go too’s. Small, easy, and convenient. Great flavor matched with fast rechargeable batteries. I switched from Flume’s to these and love them.",,,
97,5.0,Good,Very nice,,,
98,5.0,Love that this is chargeable,"Lasted a while for me, convient and good flavor! Will buy more!",,,
99,5.0,My go to,My go to disposable vape.,,,
100,5.0,I only buy this brand,I dont like any other flavor of anything but the white gunmi,,,
101,4.0,Good,💯🔥,,,
102,5.0,Great little puffer,Great flavor that lasted a long time,,,
103,5.0,Great flavor,You can taste the flavor very strong great product.,,,
104,5.0,Good vape,It is so good!,,,
105,5.0,Good vape,Nice,,,
106,5.0,Good,Good,,,
107,5.0,Good,Good,,,
108,5.0,Good,Good,,,
109,5.0,Good,😌,,,
110,5.0,Good,Good,,,
111,5.0,Good,Good,,,
112,5.0,Good,Good,,,
113,5.0,Good,Good,,,
114,5.0,Good,Good,,,
115,5.0,Good,Good,,,
116,5.0,Daze egge,Smooth vape,,,
117,5.0,Love that it’s rechargeable,"Great service with lots to choose from. I normally get the white gummy, this one was pretty good too!",,,
118,5.0,Gg,The flavor is so good,,,
119,5.0,Daze Review,"Great quality, lasted a while and highly recommend.",,,
120,5.0,Bomb,Good flavor!,,,
121,5.0,Love this flavor,"Now I’ve had every flavor minus clear (eww) besides this. Well I have been making a mistake bc wow, this is incredible!!! It’s sweet but gives you the correct throat hit. Also this is type C rechargeable. Daze Egges are a must",,,
122,5.0,Yummy flavor,This disposable are the best,,,
123,4.0,Great product,"I liked the mintiness of the device, but I’m not really much of a sweet tooth and this has a sweet aftertaste on your tongue. Still a great product though!",,,
124,5.0,VAPPER,Excellent vap,,,
125,4.0,Daze Egge Disposable,Easy to carry around. Good flavor.,,,
126,3.0,Great Flavor Short Life,Like the Candy King this had great flavor but it didn’t last that long. I got the White Gummi and it tasted soooo goood but again didn’t last as long as the other vapes I’ve had in the past. I would buy this again just because the flavor was soo good. I was hoping it would last longer than a weekend but then again I went to a music event so who knows how many puffs I actually took.,,,
127,3.0,OG Reds Watermelon Flavor,"This wasn't too bad. I probably won't buy it again though. I really am opposed to rechargeable vapes, but I wanted to try this flavor because I like watermelon. I also think the vape itself had something to do with my review. If it was a slim tall vape like the others, maybe I would've given it 4 stars. Wasn't too fond of the shape of it.",,,
128,5.0,Good flavor,"I have used the juice from this brand for years. They make disposable vape now. I highly recommend this brand to everybody. And of course, this store is the best in town.",,,
129,5.0,Best IMO,"A lot better than some other brands! Smooth hitting and compact, chargeable( big +)! Would recommend",,,
130,5.0,Great flavor!,Original reds apple from back in the day.,,,
131,5.0,Best vape I tried yet,Great vape with nice flavor not too sweet which is why I liked it,,,
132,5.0,👍,like it cause small portable,,,
133,5.0,Great flavor,Horrible company but they have the best flavors,,,
134,5.0,Love,I used to buy the flums and the battery would always die out before I could even finish the flavor! Love that these are rechargeable and last longer! Flavor is on point,,,
135,5.0,Best Deal,Really like the flavor and the longevity of it. You’d be surprised how long this lasts! Only thing I don’t like is the shape of it,,,
136,5.0,Daze,"Good flavors, last long",,,
137,5.0,Flavor,This rechargeable disposable vape has a great flavor!,,,
138,5.0,Daze egge 5%,Ive tried a few different flavors and all were excellent..even better is that you can recharge it so you make sure you get what you pay for as far as the juice goes..good product and good employees always friendly and knowledgeable.,,,
139,5.0,Yum!,Guava flavor is spot on!,,,
140,5.0,good flavor,taste gooooood,,,
141,5.0,Good,Good flavor,,,
142,5.0,Battery last long,Battery last quite some time,,,
143,5.0,white gummy,"I have tried 2 daze eggs, lemon tart and white gummy, and both have strong flavors while also feeling very smooth when used. Also really nice that they can be charged.",,,
144,5.0,White berry,Very fruity light hit of mint..I wasn’t too much of a fan but my boyfriend enjoyed it,,,
145,5.0,Glacial mint,Great flavor!,,,
146,5.0,Glacial mint,Tastes good and lasts a long time,,,
147,5.0,Glacial mint,My favorite flavor,,,
148,5.0,Glacial mint,The flavor is good and it’s lasts a while especially since it’s rechargeable,,,
149,5.0,Daze egge,"Very good flavor all the way through, no burnt taste",,,
150,5.0,Taste good,"Love the flavor,",,,
151,5.0,great taste!,reminds me of the old watermelon flavor!,,,
152,5.0,Great Flavor,"Best vape for the price at, great flavors",,,
153,5.0,Tiny and mighty!,Lasts long. Rechargeable!!!,,,
154,5.0,Great,Love the flavor,,,
155,5.0,Daze Egg,Perfect size and smooth taste with the mint.,,,
156,5.0,Good as advertised,I asked for a recommendation for new vapes and was introduced to the dazed egge and was very impressed. Thanks to all the great customer service from everyone at Huff N Puffers!!!!,,,
157,5.0,Awesome flavor,Great flavor!,,,
158,5.0,Love daze,"Buy it, you won’t regret it. Amazing flavors and lasts couple days!",,,
159,5.0,The Daze Egge is one of the best I've tried so f,This is my Vape shop since day one these guys always super busy working but still have patience with customers..prices are better than anywhere I know of too.,,,
160,5.0,Great,Very Minty,,,
161,5.0,Great Little Device,This was my first time trying and I am impressed. It’s small but lasts a long time and is rechargeable so you could use it all the way.,,,
162,5.0,Wow,Good,,,
163,5.0,Love it,The good thing is that is rechargeable,,,
164,5.0,New favorite!,I remember I used to get Reds juice ALL the time! I'm so happy they came out with disposables because their flavors are so so good!,,,
165,5.0,love the flavor!,my go to pen from now on! Super fire and last long,,,
166,5.0,FIRE,My go to now!!,,,
167,5.0,Daze,Pretty surprised. Small and compact but still good flavors,,,
168,4.0,pretty good,the red one wasn’t bad but the green one is way better. both awesome if you remember it was like dripping into your mod back in the days.,,,
169,5.0,Bomb,New favorite vape,,,
170,5.0,Great flavors,"Get the strapple and grape aloe, the two best flavors",,,
171,4.0,compact,"Great flavor, small in size, good hits",,,
172,5.0,Best vape product!,This vape lasts a long time since it is rechargeable you get every last once of juice! Worth it!,,,
173,5.0,Nice,Pretty cool it’s rechargeable so you know you know you finished juice. Just beware it’s a USB-C port.,,,
