Review_id,Ratings,Heads,Texts,Flavor,Sweet,Lasting
33,5.0,Pod 5500,really give the kick with the .5 percent extra nic. Flavors are great and last quite a while,4.0,4.0,5.0
34,5.0,Pod 5500,really like how you can change thr air flow by twisting the bottom piece.,4.0,4.0,4.0
35,2.0,Cookies and Cream tastes like coffee,"I got this flavor because i thought it would be delicious. Cookies and cream flavor is usually pretty good and sweet. but this flavor tastes more like a coffee and I HATE COFFEE.
The cool thing about these disposables though is the adjustable airflow for more or less intense ""hits"". I would go for this disposable again but not this flavor because its disgusting.",1.0,2.0,4.0
36,4.0,Not bad,Not a bad vape. Does seem to run out of nic fairly fast,3.0,3.0,2.0
37,5.0,Vape,I love it one of my best,5.0,4.0,5.0
38,5.0,Peach Ice,"Pleasantly surprised - had never tried the brand and it did seem to last a lil longer than my usual 2,000 puffs so that’s always a plus. I would definitely buy again.",5.0,4.0,4.0
39,5.0,POD 5500,A favorite. Great flavor.,5.0,5.0,5.0
40,5.0,love!,i thought it would be a weird flavor but it’s now one of my favorite!!,5.0,5.0,5.0
41,5.0,Cotton candy,Love the flavor of this one!!,5.0,5.0,4.0
42,5.0,Smooth,Excellent flavor very smooth,5.0,5.0,5.0
43,5.0,Sweet,I loved it,5.0,5.0,5.0
44,5.0,Marsh,Great,4.0,4.0,3.0
45,5.0,great flavor,not to sweet but does last,5.0,3.0,5.0
46,5.0,pod,"decent vape, would get again",5.0,5.0,5.0
47,5.0,Love this !!,My favorite flavor ever!!,5.0,5.0,5.0
48,4.0,ok,good but burnt out a little quick,4.0,4.0,3.0
49,4.0,Good peachy flavor,Good flavor but I don’t think it lasted the 5K puffs. But really good flavor. Would order it again.,5.0,4.0,3.0
50,5.0,Yes!,Really nice taste!,5.0,5.0,5.0
51,5.0,Strawberry Snowcone,Great flavor and love this rechargeable vape!,5.0,3.0,5.0
52,5.0,For a friend,Bought this for a friend. He’s in love with it!,3.0,4.0,4.0
53,1.0,Terrible,This was so bad. Fuji apple tasted burnt from the first hit. Has a weird aftertaste,1.0,1.0,3.0
54,5.0,disposable vape,This is my favorite brand,5.0,4.0,5.0
55,5.0,Flavors,Great flavors,5.0,5.0,5.0
56,5.0,Great taste!,Great flavors!,5.0,4.0,5.0
57,5.0,My favorite!,My favorite. Been purchasing this brand for a while now. Good flavor and lasts.,5.0,3.0,5.0
58,4.0,Hermes,I like the feel but it is a little sweet for me,4.0,3.0,4.0
59,5.0,The Best Disposable,"Hands down the best disposable I have found. Long lasting, consistent flavor, adjustable air intake and rechargeable. I buy these on a regular basis.",4.0,2.0,5.0
60,5.0,Good flavor,Hits nice,4.0,4.0,4.0
61,5.0,Perfect,Love it,5.0,5.0,5.0
62,5.0,Good,Great,5.0,4.0,5.0
63,5.0,Dependable and great value,"These vapes are my first love - the ones that got me to give up cigarettes for good. The value is spectacular. The flavors are long lasting, they recharge fairly quickly, and I have not had trouble with them at all. I always order a couple of these when I place an order to try something new, because I know I can depend on a good vape.",5.0,4.0,5.0
64,5.0,My Favorite,Polar peach flavored Pod brand vapes are my absolute favorite and the price on Huff & Puffers can’t be beat!!,5.0,5.0,5.0
65,5.0,Excellent,Most of the flavors are great. Best priced vape.,5.0,5.0,5.0
66,5.0,re commendable,"Totally recommended, very good flavor, I loved it.",5.0,5.0,5.0
67,5.0,Great value,Great flavor. Fast service.,5.0,4.0,5.0
68,1.0,Not great,I had to toss this one pit as it gave me a horrible headache,1.0,1.0,1.0
69,5.0,Love it,Marshmallow flavor is amazing!,5.0,1.0,5.0
70,4.0,Blue Raz 💙,Always good. Lasts longer than most. Sweet but not cloying. Solid disposable.,4.0,4.0,4.0
71,4.0,Rechargeable Pod 👍🏼,Definitely solves my complaint with the original Pod Mesh Flo; the rechargeability is super helpful so you don’t get to that low flo-to-burnout place. I will say the Frozen Blue Raz flavor is slightly different from the Frozen Blue Raz of the other (non rechargeable) Pod Mesh Flo…it’s a tad sweeter; but not in a bad way. Overall decent disposable that I’ve returned to many a time!,4.0,4.0,5.0
72,3.0,Not bad,Ok product,4.0,3.0,3.0
73,4.0,Cotton Carnival,Cotton Carnival: Really good flavor and very long lasting!!!,5.0,3.0,5.0
74,5.0,Bomb,Bussin,5.0,5.0,5.0
75,4.0,Pod 550,"I like the way it blow out, but the flavor I brought wasn't good.",1.0,1.0,2.0
76,5.0,Taste very good!,That is my favorite!,5.0,5.0,4.0
77,5.0,Pod,Love it and great price,5.0,5.0,5.0
78,5.0,Best disposable I have tried,"This brand/model is the best type of disposable i have tried out of probably a dozen or more. The flavors are good (not too chemmy-tasting), the unit lasts a long time, is rechargeable, and airflow is adjustable. The best flavor I have tried is peach, followed by banana, then grape/aloe. All of them are good compared to other brands.",5.0,3.0,5.0
79,5.0,👍,Great punch,3.0,3.0,5.0
80,3.0,Just okay,A little harsh. My favorite part about it is the absence of thay menthol taste all of the other flavors have. I use this one with coffee in the mornings.,3.0,3.0,4.0
81,5.0,Love the big clouds,"Second favorite disposable vapes. Loses flavor a little quicker than I’d like, but it gives me a good nicotine kick.",4.0,2.0,5.0
82,5.0,Flavor,This has great banana flavor. It is hard to find a vape that has a good banana taste and this one sure does. I will be buying this again in the near future.,5.0,5.0,5.0
83,5.0,Great vape,We have tried many different disposable vapes and these are our favorite! They last without burning!,5.0,5.0,5.0
84,5.0,Love,These are my favorite brand ever!!!!!!!,5.0,5.0,5.0
85,4.0,Step below elfbar but still pretty good,One of my faves,,,
86,5.0,BEST,"Cotton clouds is the best, & shipping was correct and fast",,,
87,5.0,Pod,I like them alot they out last most the products on the market,,,
88,5.0,LOVE This Product!,"Love my Mighty Mint Sapphire Pod! Flavor is great, lasts me 3 weeks and rechargeable. Delivery came exactly when expected. I will definitely order again.",,,
89,5.0,Good flavors,The adjustable flow is nice.. hits well and the flavors are pretty good,,,
90,5.0,Love the Pod 5500,The Pod 5500 has amazing flavor and the adjustable air flow is great. Have purchased various Pods for the last several months with absolutely no complaints!,,,
91,5.0,Pod 5500V2 vape,I love these vapes. They are my favorite by far.,,,
92,4.0,Liked the green apple flavor,"Compared to other companies with the green apple flavor, this one tasted just like green apple.",,,
93,5.0,My favorite,"These are my favorite. Have great flavor and draw, and the adjustable air flow is great.",,,
94,3.0,Long lasting,I appreciate the longevity but not a fan of the hit on this device. Flavors are good though,,,
95,3.0,Cookies & Cream,"It's okay, I don't love it, I don't hate it. Flavour is mild, and it doesn't taste like cookies and cream. My boyfriend said it tastes like graham crackers, which is pretty accurate. I would say it's reminiscent of cinnamon graham crackers specifically. If that's your thing, go for it! I was originally turned off by this brand when I tried their marshmallow flavour (my friend loved it, it just tasted like chemicals to me). Even though this one isn't my fave, it's decent, so I would try another flavour for sure.",,,
96,5.0,I recommend,Really great product by far one of my favorite disposables out there!,,,
97,4.0,Pretty good,"Great if you like a heavy hit but they don’t last quite as long as some others due to this. Great flavors, grape aloe is my favorite.",,,
98,1.0,Glacier Grape Chew,This flavor is awful! I took 1 hit and was done. I haven’t tried any other flavors.,,,
99,3.0,Decent,These are okay. Juice runs out quickly,,,
100,4.0,Tastes a lil off,Needs more banana flavor,,,
101,2.0,NOT WHAT I EXPECTED,THERE WAS ONLY A HINT OF MARSHMALLOW FLAVOR I EXPECTED THIS TO BE SWEETER,,,
102,5.0,Two thumbs up,These are very good vapes. Taste is great and they last for nearly two weeks,,,
103,5.0,Great Vape,Long lasting and is rechargeable. I also like the 3 different vapping levels.,,,
104,5.0,Great purchase,Really enjoyed the flavor I got and lasted longer than I expected. Will definitely purchase again!,,,
105,5.0,Great design!,"This is a good design with an on and off twist at the bottom. Personally prefer a different mouth piece, but overall great buy!",,,
106,5.0,Wow,This brand I am very familiar with as I have been using it but from a different form factor. This thing hits you and you know you got your nic fix 😂💪.,,,
107,5.0,The best,"Im a smoker but when my co worker got me this one . , love it",,,
108,5.0,The flavor,It tastes just like advertised it goes great with coffee because it's donut flavored,,,
109,4.0,This vape is 🔥,My new favorite vape,,,
110,5.0,Love it,Great taste,,,
111,4.0,Long life and tasty,I’m not one for the creamy/cookies/custard flavors but this one was actually pretty good. It reminded me more like coco puffs than it did cookies and cream. I combined this with the candy king mint fresh and together it tasted like a thin mint! Would try this brand again but perhaps a different flavor next time.,,,
112,5.0,Best disposable,Pods are the only thing I’ve been using since they came out. The airflow is super smooth even after charge and it lasts the longest out of all the other ones.,,,
113,5.0,Lasts a very long time and good flavor.,"Lasts me a really long time and I like the flavor. Also, I like how it is adjustable.",,,
114,5.0,Arctic blue razz watermelon,"Decent flavor but couldn’t really taste the raspberry, more of a iced watermelon",,,
115,5.0,Excellent,"Good flavor, lasts long",,,
116,3.0,Great disposable,"Probably the best disposable vape ive ever used. Was not a fan of the Glazed Donut or the Cookies & Cream, but the Marshmallow is amazing!",,,
117,4.0,It’s good,The flavor is really good and it has a nice airflow but the flavor lost its flavor pretty quickly,,,
118,5.0,Mrs Tran,love it,,,
119,5.0,"Awesome flavor, long-lasting!","I absolutely love grape-flavored things, this is spot on grape-flavor. I love that it's rechargeable, definitely recommend.",,,
120,5.0,Best disposable,All flavors from this company are great tasting,,,
121,5.0,My favorite,Taste is just like a candy chew,,,
122,5.0,Fruity and frosty,Nice menthol fruit vape. Tastes like sour peach rings with a cool menthol too it. Lasted a good while.,,,
123,5.0,Amazing Disposable,Lasted a long time and the flavors are awesome as well Highly Recommended,,,
124,5.0,Very flavorful.,Rechargeable and last me about a week. Moderate vaper.,,,
125,5.0,Smooth,It is very good flavor,,,
126,5.0,Good flavor,Long lasting,,,
127,5.0,Great flavor,Great flavor and lasted pretty good,,,
128,5.0,Flavor,The flavor is really good,,,
129,5.0,amazing,very long battery life and this is probably my favorite flavor,,,
130,5.0,10000% buy it,Love this product !! All their flavors are great but arctic blue razz is the best !!,,,
131,5.0,Love this,100% I recommend this. The arctic flavor is wow,,,
132,5.0,The best,Like the flavor and it lasts about a week.,,,
133,5.0,⭐️ ⭐️ ⭐️ ⭐️ ⭐️,⭐️ ⭐️ ⭐️ ⭐️ ⭐️,,,
134,5.0,Great service,Customer service was amazing. Pod system lasted a long time,,,
135,5.0,Great,Taste very minty very fresh long lasting,,,
136,5.0,Great,Awesome flavor,,,
137,5.0,Best vape so far,I got the strawberry guava and am loving it so far. It was not too sweet. Lasted a long time because it’s rechargeable. Will be trying other flavors next time.,,,
138,5.0,The best,Way better than other disposables,,,
139,5.0,My go to vape,"This disposable lasts twice as long as the average, with 5500 puffs. Plus it’s rechargeable. Polar Peach is one of my favorite flavors too, only behind Cola Freeze.",,,
140,5.0,good taste reasonable price,good taste reasonable price,,,
141,5.0,Good,Long lasting with a large flavor selection.,,,
142,5.0,Arctic Lush,"Love the adjustable air flow and rechargeable option, max flavor without waste",,,
143,5.0,POD Review,Various good tasting flavors and long lasting battery on this disposable- definitely recommend!,,,
144,5.0,POD 5500 Review,Great flavor and long lasting- so far the POD is my favorite disposable.,,,
145,5.0,Longest lasting so far,I have tried a few disposables. This one lasts the longest. The flavor is above par too. So a nice product overall. Recharging adds life to it which is a great feature.,,,
146,5.0,Great!!,Great flavors and rechargeable so you guarantee to use all your juice up.,,,
147,5.0,Good,Good flavors and long lasting.,,,
148,5.0,Greatest vape!,This vape has been amazing! I recommend to anyone,,,
149,5.0,Good,Decent,,,
150,5.0,Strong mint,Very satisfying.,,,
151,5.0,Long lasting,Loved it,,,
152,5.0,Surprise,This flavor surprise me wasn't that bad,,,
153,5.0,Lush is good,Love any of the lush flavors,,,
154,5.0,Lasts forever,"Great pen, lasts a long time but switch the flavor for sure",,,
155,5.0,yum,good stuff,,,
156,5.0,Delicious,Tasty,,,
157,5.0,One of my faves,"This one is rechargeable and last a long time, love the aloe grape flavor and lychee!",,,
158,5.0,good vape,awesome flavor lasted forever,,,
159,4.0,Flavor amazing,The device is ok,,,
160,5.0,Great,recommend the watermelon soft chew 👍🏻,,,
161,5.0,"Good flavor, lasts long",Love the option to change the air flow and it’s also rechargeable.,,,
162,5.0,Great flavor,"Sour Apple had a great taste, I would recommend this one.",,,
163,5.0,Fire fire ao bomb,Love the marshmellow delish my fav fav fav,,,
164,5.0,Disposable,Great flavor,,,
165,5.0,5500 vape,Itwas delicious,,,
166,4.0,pretty good,frozen strawberry guava is worth trying.,,,
167,5.0,Awesome All-Around Vape,"PROS:
- Very thick cloud vape, fruity menthol flavor type
- Rechargeable (MicroUSB)
- Never dries out my throat
- Satisfying hit if you take a big hit to supress the cigarette urges
- Can change to 3 different flow levels....Low/Medium/High flow
CONS:
- Battery dies out pretty fast if you frequently hit it back to back
- Very square shape vape, doesnt bother me but might be too big for others who prefer a smaller vape
- Not Type-C
- Sometimes makes me cough, (My throat is a little sensitive tho)",,,
168,2.0,flavor sucks,I got the sour strawberry gummy and trust me when I say there are sooo many better juice and disposables that taste more accurately to strawberry AND/OR gummy ! i eventually got used to the taste and the battery does last pretty long but I doubt I will recommend this to anyone.,,,
169,5.0,Pod 5500 V2 Disposable Vape 5.5 Nicotine,I like that it last longer than some that are suppose to be 5000 puffs,,,
170,5.0,Pod 5500 Artic Lush,This flavor is smooth and good. Would highly recommend it,,,
171,5.0,5/5,"Tried a new product. Best prices in town, great communication, will definitely be back.",,,
