Review_id,Ratings,Heads,Texts,Flavor,Sweet,Lasting
106,3.0,Love how long these guys last,"I’ve had the Vibez air before in the honeydew boba flavor, which I bought on a whim to try something new and sounded good. That flavor was freaking awesome! Not too sweet, not menthol, and the flavor lasted til the very end. For the dragonfruit flavor, I felt like it lacked flavor and still not any menthol to it, but just seemed weak compared to the honeydew boba. I guess it just depends on the flavor profile!",2.0,3.0,4.0
107,3.0,Taste great,Taste is great but felt like it died a lot faster than the elfbars,5.0,4.0,3.0
108,5.0,Good vape,"Love the flavor, but it didn’t last as long as some of the other brands but I will definitely order it again.",5.0,4.0,3.0
109,5.0,Favorite Vape,"The Vibez Air Vape, White Gummy flavor, is my go-to vape, with a clean, slightly sweet but light 'smoke'. And, at 6000 puffs is long-lasting.",5.0,3.0,5.0
110,5.0,Dragon Refresher!,Dragon Refresher def top flavor,5.0,5.0,5.0
111,5.0,Light n cool,Smell good test good also.,5.0,3.0,4.0
112,4.0,Compact,"Very easy to carry, flavor was on the better side, lasted really long. the draw was a little weak.",4.0,3.0,5.0
113,5.0,Love it!,Love the flavors!,5.0,5.0,5.0
114,5.0,Great vape!,I like that you can charge these.,4.0,4.0,5.0
115,5.0,gooood stuffff,boss level tasteeeeeee,5.0,5.0,5.0
116,5.0,Pretty decent,Usually I don’t go with the rectangle shaped disposable vapes but this one didn’t disappoint me. Not as strong of a hit as the cylinder shaped ones but it got the job done,3.0,3.0,2.0
117,5.0,Vibez white gummy,Freaking love it. Best flavor at the moment😜🤣👍,5.0,4.0,5.0
118,2.0,Vibez,I don't like the way smoke come out,,,
119,3.0,frosted energy,def tastes like a redbull and i got tired of this flavor quickly however if you love redbull and or any energy drinks and vapes this may be the one for ya!,,,
120,4.0,good flavor,good flavor but flavor wont last long,,,
121,5.0,Vibez!! The best.,I can't say enough good things about vibez. Pick a flavor and it will probably become your new favorite.,,,
122,5.0,Vibez all day!,"By far, this brand is my favorite. Smoothest hits and the flavor is what really stands out. I haven't had a bad one yet but surprisingly my favorites are peach raspberry, honeydew, and white gummy. 10/10",,,
123,5.0,Nice flavor,Pretty good! Great flavor and hits are good. Will purchase again.,,,
124,5.0,Fave,Always a favorite!,,,
125,5.0,Gummy bear,"Love it! Great flavor, easy to charge",,,
126,5.0,Mango 🥭,Aloe mango my favorite by far.,,,
127,5.0,Aloe Mango,Aloe mango is my favorite go-to these days….,,,
128,5.0,Great flavor,Taste like watermelon bubbalicious,,,
129,5.0,Best!,Really good and best yet. 6000k puffs for a great price!,,,
130,5.0,Good,Good flavor,,,
131,5.0,Perfect size and shape. Yummy flavors.,"I enjoy smoking the vapes made by Vibez Air. They have a large variety of flavors and the style of the device is simple and sleek. This little vape can fit almost anywhere. It fits perfectly in my small pockets, my purse. The amazing thing about it is that it doesn't look bulky sticking out of my pants pocket. A+++",,,
132,5.0,Long lasting with great flavor,"This disposable claims to be about 6000 puffs and I do think it lasts longer than my usual go-to (ELFBAR, 5000 puffs). I've bought the blueberry lemonade one and it tasted great. My girlfriend and I are trying a bunch of different disposables and she liked the blueberry lemonade one enough to order it again!",,,
133,5.0,Great,Last long flavor on point,,,
134,5.0,Peach Raspberry,My go to!,,,
135,5.0,Best flavor out there.,I like this flavor and it last a good while.,,,
136,5.0,Five star for the vibez,"Vibez are the best disposables I have come across and I've been vaping over ten years. You just have to be careful with the flavor you get. All of them taste just how the flavor says but with a few flavors after you charge it the flavor changes. It's not bad it's just not the same anymore. I can say that once I tasted vibez it was a done deal. I haven't used any other brand since. They are never leaking, never have gotten a bad one that didn't work. I would recommend to anyone",,,
137,5.0,Solid,Smooth and long lasting. Slim fit in your pocket which is nice.,,,
138,5.0,Good,Very great flavor!,,,
139,5.0,Good thing,Acceptable for me,,,
140,5.0,Awesome,It's really a good disposable vape. Like that I can recharge the battery. Seemed to last a lot longer than others.,,,
141,4.0,Aloe Mango,"True mango flavor, not like fake candy! -1 star for leaking",,,
142,5.0,Great product,Good size and flavor is great,,,
143,5.0,Lemon bar,I actually didn’t enjoy the flavor of this one but my wife did,,,
144,5.0,Great product,Tastes great. Long lasting,,,
145,3.0,Just okay,Elfbar is better,,,
146,5.0,Soo good,"I think it’s very pocket friendly and best bang for buck! If your a casual vaper this will last a good while, if you vape a lot like me this can still last you a good week or more on one charge.",,,
147,4.0,Good,Nice flavor,,,
148,5.0,Easy draw and flavors are awesome,"Love this brand, the flavors are on point and the draw is easy. Plus I like the form factor, it fits nicely in my pocket.",,,
149,5.0,Vibez,Really enjoyable. If you’re thinking of going white gummy it’s very similar to lychee,,,
150,5.0,repeat buy,"Nice fruity flavor. love the slim profile, great for pockets etc. Full and satisfying pull and feel.",,,
151,5.0,The best,These have definitely become my go-to. Amazing flavors and they last the longest.,,,
152,5.0,First time trying vibez air,"hits good and lasts long I just thing i picked the wrong flavor
I got peach rasberry and it taste like a peach iced tea and its hard to consistently hit that haha",,,
153,5.0,Dope,These vapes are very flavorful but not to sweet. It hits well and very smooth! White gummy is the flavor to go! And the fact that’s it’s rechargeable also goes a long way.,,,
154,5.0,Gummy bear,"I love gummy bear, and love the design. It’s flat and smooth to hold, entered mouth piece really good flavor. This was a first time purchase for me, but will buy again.",,,
155,1.0,Vibez Air,Did not like at all,,,
156,4.0,Would buy again,"This white gummy was pretty good. Compared to daze it’s neck and neck in terms of flavor. What I liked about this is that it lasted longer overall. Dislike was that I had to charge it multiple times, but hey that’s what disposables are for.",,,
157,5.0,Vaping,"Good product. Trying out to help me cutting down on smoking cigarette. The vape lasting me 3 weeks so far, probably will last another week. Recomend for people who trying to quit smoking slowly.",,,
158,5.0,Great vape,Nice flavor,,,
159,4.0,Dragonfruit refresher,"Good flavor, not overwhelming. It’s rechargeable",,,
160,5.0,Vibez Air.,This stuff is good.,,,
161,4.0,Great Value proposition,"6000 puffs and a great value, however I would not get this specific flavor again. Gets tiring very quickly.",,,
162,5.0,Must buy,What would recommend getting this cause the flavor is on point,,,
163,5.0,Smooth!!!,Very smooth and produced a lot of fume! Great flavor combo and rechargeable. Lasted me a month.,,,
164,5.0,Icy grape,Great tasting flavor!,,,
165,5.0,The Vibezzzz,"Excellent product, great flavor and taste",,,
166,5.0,10/10,"It's aesthetically pleasing, easy to carry around without people knowing what it is, and hits well. Flavors so far I have tried have been good.",,,
167,5.0,Awesome,Awesome,,,
168,5.0,Nice shape,I like this shape of disposable compared to the rounded ones. Lasts a long time and has good consistent flavor.,,,
169,4.0,Not bad,Not a bad mango profile. Solid battery life. Lasts multiple charges. Better mango flavors out there. Worth a try,,,
170,5.0,Great Vape!,I love the mango flavor. Hits smooth and really enjoyable,,,
171,5.0,Sweet flavor,I like how it’s cooling and sweet and the same time!,,,
172,4.0,vibez air,really good,,,
173,5.0,Vibes Air watermelon bubble gum,I was look for a bubble gum flavored vape. I’m not into watermelon flavored stuff but this one was pretty good.,,,
174,5.0,Great product,The flavor and nicotine is just the right amount,,,
175,4.0,it’s good,"worth trying, the aloe mango is kind of light though.",,,
176,5.0,White Gummy 😉,My go to if anything,,,
177,5.0,Aloe mango,Aloe mango is good and tastes like mango hichews. Don’t get honeydew boba milk tea- it tastes like cereal milk,,,
178,3.0,It’s ok,"Flavor is decent, you have to hit it hard to get something out of it.",,,
179,5.0,One of my fav disposable with charger,Enjoy the taste and long lasting,,,
180,4.0,Long lasting with intense flavor.,"This product definitely delivered. Although the flavor isn't my personal favorite, the juice lasted much longer than expected. Definitely exceeded my expectations.",,,
181,4.0,Solid Disposable Vape,I really enjoyed this vape as of so far. The hits are consistent and the battery life is amazing. The flavor tastes like Red Bull. It’s not my go-to choice however its nice to have in a rotation.,,,
182,5.0,Long lasting for a disposable,Love that this disposable can be recharged. Lasted much longer than other disposables. Can't wait to try other flavors.,,,
183,5.0,White gummy,solid,,,
184,5.0,The best of all vibez,"I was skeptical on this one for sure, honeydew boba didn't sound that appealing. I was wrong now I always have a hard time getting this flavor when I try going to the store.
Highly recommend this one to everyone.",,,
185,5.0,Great flavor and sleek mod,"Was referred to this company by an employee at the shop. They have great flavor, with the perfect amount of air restrictions.
They charge via USB type C, and fairly fast as well. I am slowly going through all the flavors that's vibez has to offer haven't found one I do not like yet",,,
186,5.0,Awesome vape!,"This disposable is ideal for portability. It also has many puffs which will last you a long time. The sleek design also makes it stand out than other disposables. Overall, one of the best vape I've ever tried!",,,
187,5.0,very nice,very nice tasted really good and exactly as it says,,,
188,5.0,yummy,good taste very fruity,,,
189,5.0,Sweetie,"On the sweet side, tons of fruity flavor, little to no mint hits",,,
190,5.0,Vibez 5000,I like the minty flavor.,,,
191,4.0,Flavor,It taste like kung fu tea mango. The mango flavor was strong,,,
192,5.0,VibeZ,Recommended in store and flavor was good. Small and portable.,,,
193,5.0,favorite product!,"good flavors, good pull, last a long time!",,,
194,5.0,Great long lasting vape,Good flavors and lasts a long time. Would recommend!,,,
195,5.0,Was a good mix,Good mix of both flavors and a nice menthol finish. Greta price for number of hits.,,,
196,5.0,Great,Love the flavor!,,,
197,5.0,Great,Great Flavor overall great vape,,,
198,4.0,Blueberry Lemonade,"Good flavor. More blueberry than lemonade, but it's still a good one.",,,
199,4.0,Flavor,"The flavor was really on point, lots of puffs before it taste burnt and uses USB-c to charger",,,
200,5.0,Loved it,Love the ombré coloring slick design and great flavoring. Lost lasting too,,,
