Review_id,Ratings,Heads,Texts,Flavor,Sweet,Lasting
64,5.0,Great flavor,"Love this brand. They last long, have good flavor and I like the fact they recharge",5.0,5.0,5.0
65,5.0,Smooth hit and sweet taste,Smooth hit and sweet taste,5.0,5.0,5.0
66,5.0,Good,aloe grape has icedddd,5.0,5.0,4.0
67,5.0,Best vape,Aloe grape best flavor !,4.0,3.0,5.0
68,5.0,Blueberry lemon,Really nice and subtle flavor which was spot on to a blueberry lemonade!,5.0,5.0,5.0
69,4.0,Great taste,Long lasting and great taste,5.0,4.0,4.0
70,5.0,Rechargeable Peach Ice.,I really like the peach ice flavor. It's sweet and refreshing. This disposable is rechargeable. It seems to last longer and give you more per puff. These are our new favorite disposables.,5.0,5.0,5.0
71,5.0,"Great, consistent flavor","Really enjoy most flavors. The ice are ""cooler"" than the others. They last longer than most. Since this brand isn't available in AZ, Huff & Puffers is my go to for best variety and price!",4.0,5.0,5.0
72,5.0,Peach ice,Really a great vape. Flavor is amazing. Just wish I didn't have to order by mail,5.0,5.0,4.0
73,5.0,Still a favorite,"We keep coming back to the Top Shine Cherub even after trying others. The flavor is rich and smooth, without having a chemical or metallic after-taste. It was recommended to us to only charge these pens for 10-20 minutes at a time because if they are allowed to fully charge, the flavor ends up with a burnt taste due to the intensity of the vaporizer.",5.0,5.0,5.0
74,5.0,Nice flavor,Nice flavor,4.0,2.0,2.0
75,5.0,Great,Perfect,5.0,5.0,5.0
76,5.0,my favorite,the taste is amazing,5.0,5.0,5.0
77,5.0,Lychee Ice,Best lychee flavor i've tried !!! I don't really like the look of these though but the flavor is so good,5.0,4.0,5.0
78,5.0,Sweet,Delicious,5.0,5.0,5.0
79,5.0,Sweet,Delicious,5.0,5.0,5.0
80,5.0,Loved it.,"The first few hits the taste is strong, but after that I lived the grape taste. I want more :)",5.0,5.0,5.0
81,5.0,Fast and good!,"Super fast delivery in CA, and top quality product!",5.0,4.0,5.0
82,5.0,Great flavor,Great flavor and smooth vape,5.0,5.0,5.0
83,5.0,Aloe Grape,"This is actually a really good brand. Tried it randomly, and was pleasantly surprised! The flavor is amazing and very potent . It also lasted a long time!",5.0,5.0,5.0
84,5.0,So goooddd,Delicious!!,5.0,5.0,5.0
85,5.0,The ice pop up!,Very icy,5.0,4.0,4.0
86,5.0,Harsh but flavorful,It definitely gives you the buzz you’re looking for but flavor isn’t compromised :),5.0,3.0,5.0
87,3.0,Smooth,"I like them, the flavor is nice but sometimes the liquid would come out as you puffed it and get in your mouth.",5.0,4.0,4.0
88,5.0,Really nice,Hits hard and rechargeable which is a plus,5.0,5.0,5.0
89,5.0,Good,👍,5.0,5.0,5.0
90,5.0,Great Product!,"Never had any issues with any top shine, and went through multiples!",5.0,5.0,5.0
91,5.0,Can't go wrong,"Can't go wrong, never had any top shine that wasn't up to par.",5.0,5.0,5.0
92,5.0,GREAT,Loved it,5.0,5.0,5.0
93,4.0,Great!,"Great tasting, long lasting vape! Would recommend.",5.0,4.0,5.0
94,5.0,Great Vape,"Great flavor, last long, doesn’t taste burnt after hitting it multiple times.",5.0,4.0,4.0
95,4.0,Lasts a good while,I think I got this in grape and it was decent,,,
96,4.0,Great product,Flavor lasted till the end of product,,,
97,4.0,Flavor stays but burned out quicker than others,Solid,,,
98,5.0,it's OK,it's OK,,,
99,5.0,Surprisingly good,"I'm reluctant to try new brands these days as I've gotten so many duds that way. I passed over this brand for some time but I'm pleasantly surprised by Top Shine. I purchased the Lychee flavored vape and I will definitely try it again. This vape has a smooth texture, very bold flavor, even for lychee which is often subtle. It tastes juicy and more like the real fruit, not artificial or candy like, and no after taste. No real complaints here.",,,
100,4.0,Tastes good but the taste will fade very quickly,I like this product but I think the taste fades very quickly.,,,
101,5.0,Banana ice,Probably one of the best banana ice I’ve had,,,
102,5.0,Peach ice,I love the peach ice. It has the best flavor and it lasts me about two weeks. It’s the best brand I’ve tried so far,,,
103,5.0,Chubby Cherub….,This is the first vape I ever tried and I have loved them ever since. An amazing product.,,,
104,5.0,Long lasting,This brand is very flavorful if that’s your preference. This brand actually lasts as advertised.,,,
105,5.0,Strawberry Watermelon,This Vape is very good comparing to all the ones I have bought. Long lasting taste and it last very very long. A+++++++++++,,,
106,5.0,Flavorful,"This is my girlfriend's favorite brand and I can see why. The flavors are rich and are not as basic as the other disposables. You can tell the company invests a lot of research into getting the flavors right. There hasn't been a flavor that I didn't like! They last long and are rechargeable with USB-C. They die an awful death though, meaning the burnt flavor comes out of nowhere when they are about to die. Will probably order more once we are done trying everything else :)",,,
107,5.0,Smooth vape,"If you love menthol, this is the one!",,,
108,5.0,One of the best Disposables,"These are one of the best disposables! Good flavor, no spit back, and lasts a long time (over a week). Key is not to charge the battery all the way so the coil doesn't burn. Down sides are the USB-C connector for charging and the blue light can be too bright at night.",,,
109,5.0,Dependable rechargeable consistent,Love the grape ice and guava ice flavors,,,
110,5.0,Good,Good,,,
111,5.0,Flavorfull,Very tasty,,,
112,5.0,Review,"Nice flavor, lasts long",,,
113,5.0,Great flavor,This is one of my best disposable vapes,,,
114,5.0,Love it,Smooth and nice flavors. Recommended to try it,,,
115,5.0,2 Thumbs Up,Top Shine tastes good and lasts long. Quick to charge as well. Lasts me 2 to 3 charges before the flavor is completely gone.,,,
116,5.0,Really good,Pulls easy and a very nice grape flavor,,,
117,5.0,"Probably My Favorite, Blueberry-Lemon","Have tried a few disposables now and have to say, this one lasts a really long time and I love the flavor. Can taste both the blueberry and the lemon. Has a good draw; I do not care for ones that make huge puffs of vapor. This one is perfect, at least for me anyway! Will purchase this brand again for sure!",,,
118,5.0,Always great quality!,Flavor was amazing! Lasted long and tasted pretty realistic,,,
119,5.0,Love banana & aloe grape!,"These have good flavor and lots of juice. No issues with battery life, would buy again.",,,
120,5.0,Very good brand,Very good brand,,,
121,5.0,👍,Good flavor,,,
122,5.0,Good,Goodp,,,
123,5.0,Good flavor,Good rechargeable device,,,
124,5.0,❤️❤️❤️,I Love this vape!!’,,,
125,5.0,Yes,None juicier,,,
126,5.0,Greaaaat!,"Love Top Shine, really gives you nice clouds and great flavor. Lasts longer than most vapes and it’s rechargeable!",,,
127,3.0,It’s ok,The taste wasn’t for me although I liked the puff. It burned out pretty quickly,,,
128,5.0,Smooth,Smooth and not harsh like other disposables,,,
129,5.0,Great,Long lasting flavor!!!,,,
130,4.0,Top shine,Good flavor. Didn't last that long,,,
131,5.0,👌🏼,"Worked well, friendly service!",,,
132,5.0,⭐️✨⭐️,Very goooood 👍,,,
133,4.0,VAPPER,Good,,,
134,5.0,Top shine,"Awesome taste ! Love the ICE ! And it’s rechargeable, lasts me about 3 weeks",,,
135,3.0,ESTA MASOMENOS,ESTA BIEN PERO SE ACAVA MUY PRONTO 👍,,,
136,5.0,Good juice,I love the vape good taste,,,
137,4.0,Decent price and decent flavor,"I won’t say it’s the best vape, but for the price and decent flavor it’s ok",,,
138,5.0,New go to disposable vape,Good,,,
139,5.0,Amazing flavor,This brand definitely gives you a great head high and the flavor is great. It lasted me about two weeks,,,
140,5.0,Topshine,My fav vale out of all of em,,,
141,5.0,!!,The BEST and probably strongest guava flavor I’ve tried. Super menthol too and really smooth. It lasted a really long time before it blink for me to charge it!,,,
142,5.0,Great vape lots of flavor,I liked that it gives me the feeling of a cigarette. That helps if you want to quit smoking cigarettes.,,,
143,4.0,Plain and simple,Straightforward mango. A bit sweet and light on the ice. Good battery life. Something to return to.,,,
144,5.0,Guava luver,"Flavor on point. Long battery life. A tad bit on the sweet side, but definitely something to keep handy. Can't go wrong",,,
145,5.0,Great Vape,This one is my fav so far.,,,
146,4.0,Good vape!,Like topshine grape ice one of the favs in the group for them.,,,
147,4.0,great but too sweet,great taste but kind of too sweet for me.,,,
148,5.0,Top Shine Cherub Grape Ice,"This is the best grape flavor I have purchased. It reminds me of the Big League Chew Grape flavor bubblegum. If you’re in the market for a grape flavored vape, this is the one!!",,,
149,5.0,Top notch flavor,Recently got into disposable and this was better than most that I've had.,,,
150,5.0,Great,"Moving on to these from flums, best choice yet!",,,
151,5.0,Great Device,It’s got a great flavor and does not need much of a charge which is great,,,
152,5.0,Excellent!,Great flavor not super minty like the Daze egg and super long lasting.,,,
