Review_id,Ratings,Dates,Date_Category,Heads,Texts,Flavor,Sweet,Lasting
30,4.0,26 days,Less than 2 months,"Good flavors, but…","It’s good and have very good flavors. Specially the menthol ones. The only but I’m concern is that it leaks(?) sometimes. When I vape, I taste some good amount of the juice and tingles my tongue.",5.0,4.0,5.0
31,4.0,26 days,Less than 2 months,Cola Ice,The lanyards these come with are extremely convenient if you are like me and likely to lose it.,5.0,4.0,5.0
32,3.0,28 days,Less than 2 months,Not bad.,"Flavor was great at first but disappears quickly. Does not last, had to recharge after 2-3 days.",3.0,3.0,2.0
33,5.0,28 days,Less than 2 months,Good,Good,5.0,5.0,3.0
34,5.0,28 days,Less than 2 months,New,I have never had one of these before but I found it to be actually smooth.,5.0,3.0,5.0
35,5.0,28 days,Less than 2 months,One of our go-to vapes,"This vape is one of our must-buys. The flavor is strong and pleasing, and the vape is long lasting. There aren’t many hood capes without fruity flavors, this is one of them!",5.0,4.0,5.0
36,5.0,29 days,Less than 2 months,Sour Peach 🍑,"The best tasting vape, doesn’t have a weird under taste.",5.0,4.0,5.0
37,5.0,29 days,Less than 2 months,Game Changing Lanyard,"I love the flavor and longevity of these vapes, but the selling point for me is that it comes attached to a lanyard. Never lose your vape again!",5.0,5.0,5.0
38,5.0,29 days,Less than 2 months,Cola classic,My favorite cola to date and rechargeable,5.0,2.0,5.0
39,5.0,29 days,Less than 2 months,Great!,"Great flavor, wish it would last longer but it’s ok. Still great for its value",5.0,5.0,4.0
40,5.0,29 days,Less than 2 months,Great unless defective,"Bought four of these in different flavors.
Very tasty, long lasting!
Unfortunately one of them broke after the first charge and couldn’t be used anymore.
When they are defective they are great.",5.0,5.0,5.0
41,5.0,1 month,Less than 2 months,Naked made a disposable,I really like that baked made a disposable one. Love it as a disposable.,5.0,5.0,5.0
42,3.0,1 month,Less than 2 months,Good,Dropped it a couple of times and it stpped qorking other vapes still work if ive dropped them before,3.0,3.0,3.0
43,5.0,1 month,Less than 2 months,Amazing!,This vape is not only long lasting nor does it hit harshly it has the most AMAZING FLAVOR! It's not overpowering or too light. This is now my permanent go to every time I make a purchase,5.0,3.0,5.0
44,5.0,1 month,Less than 2 months,The best disposable vape ever.,Great vape in a crowded arena of awfulness.,5.0,5.0,5.0
45,5.0,1 month,Less than 2 months,Vapes were dope,Great product and fast shipping!!! Will be a long time customer,5.0,5.0,5.0
46,5.0,1 month,Less than 2 months,Cola,This flavor is bomb! Wanted to get something that wasn’t sweet or fruity and this was surprisingly good. Hits well and smooth also 10/10,5.0,2.0,5.0
47,5.0,1 month,Less than 2 months,Love this vape,"I love that this vape has a very smooth taste and long lasting flavor. This vape also has lots of flavors to choose from, the caramel ice cream is my favorite. I’ve tried several other brands and the Hyppe MAXairflow is my favorite brand.",5.0,5.0,4.0
48,4.0,1 month,Less than 2 months,Perfect for work,Perfect for work small compact flavors good but I do not think it is the 5000 puffs. It says will buy again I like it better than the others branch.,4.0,3.0,3.0
49,5.0,1 month,Less than 2 months,Strawberry sky,Great!!,5.0,5.0,5.0
50,4.0,1 month,Less than 2 months,Flavor,"I like this flavor, I realize it wont be for everyone but its good and strong. I like the way this one lights up at the end as well. Looks neat in the dark.",4.0,3.0,4.0
51,5.0,1 month,Less than 2 months,Interesting mouth peice,"Flavor profile and battery life is good, the mouthpiece is kind of weird at 1st but I think it preserves flavor",5.0,5.0,5.0
52,5.0,1 month,Less than 2 months,Hyppe Max,"Good hitting, very bright LED",4.0,2.0,3.0
53,5.0,1 month,Less than 2 months,The strawberry freeze tastes just like daze,Very good and lasts longer than the daze egg. Tastes just like it too. Very good and longer lasting.,5.0,2.0,5.0
54,5.0,1 month,Less than 2 months,Good stuff,My wife loves this. Tastes really good and long lasting,4.0,2.0,5.0
55,4.0,1 month,Less than 2 months,Iced cola,Very good cola flavor. Would recommend to cola lovers.,5.0,4.0,5.0
56,5.0,2 months,Less than 2 months,Good flavor,"Long lasting, strong battery life, and good flavor",5.0,4.0,5.0
57,5.0,2 months,Less than 2 months,New flavor to try,Always like trying new flavors,5.0,3.0,5.0
58,5.0,2 months,Less than 2 months,Great product,Great flavor... I got Mango Freeze. And I love that it's rechargeable so that I can get every last puff.,5.0,5.0,5.0
59,5.0,2 months,Less than 2 months,My new favorite,It's great,5.0,3.0,5.0
60,5.0,2 months,Less than 2 months,Rave vape,Great vape but I couldn't stop chewing on the tip haha,5.0,5.0,5.0
61,5.0,2 months,Less than 2 months,Love it,So good,5.0,5.0,5.0
62,1.0,2 months,Less than 2 months,Bad,Lasted 2 days,1.0,1.0,1.0
63,5.0,2 months,Less than 2 months,Thank you,Liked a lot,4.0,4.0,4.0
64,2.0,2 months,Less than 2 months,Hyppe Black Sakura,Didn’t like this flavor. Tastes like flowers!,1.0,1.0,5.0
65,5.0,2 months,Less than 2 months,Good,Great timing,5.0,5.0,5.0
66,3.0,2 months,Less than 2 months,Potpourri,A very unusual flavor. It reminded me of potpourri which was a little off putting but over a couple days I grew to like it,3.0,2.0,5.0
67,5.0,2 months,Less than 2 months,Love this vape!,Hits really well and the flavor is good.. will definitely buy again,5.0,4.0,4.0
68,4.0,2 months,Less than 2 months,Great design,Bit too sweet. Great product overall.,4.0,5.0,5.0
69,5.0,2 months,Less than 2 months,Nice vape,Didn’t like flovor but was a nice vape,3.0,4.0,5.0
70,5.0,2 months,Less than 2 months,Great product,"Last long, great taste, good price. 5 stars",5.0,5.0,5.0
71,5.0,2 months,Less than 2 months,Hyppe Max Air,Great flavor ang long lasting,5.0,4.0,5.0
72,4.0,3 months,3 months to 5 months ago,Long lasting vape,Lasts a long time but kind of weak in flavor.,3.0,3.0,5.0
73,5.0,3 months,3 months to 5 months ago,Favorite,I love this because it lasts a long time and the flavors are powerful.,5.0,4.0,5.0
74,4.0,3 months,3 months to 5 months ago,pretty good,"i have always like hyppe brand. this particular one has better flavor then the bars 2000puffs. I tried strawberry sky and it was a decent flavor. it comes with a lanyard. good hits, air flow isn't adjustable though.",4.0,3.0,4.0
75,5.0,3 months,3 months to 5 months ago,Love this brand,Love this brand of vapes. Love this flavor most.,5.0,5.0,5.0
76,5.0,3 months,3 months to 5 months ago,Hyppe,Definitely a win for your money.. Long lasting and great flavor,5.0,3.0,5.0
77,3.0,3 months,3 months to 5 months ago,The product has electrical problems.,"I like the flavor and but the new rechargeable unit has electrical problems. I used it for a couple of days
and recharged the battery but after that, the unit sputters, hisses and lights go on and off. Maybe it needs
some debugging still. I have used their cigarette-looking units for a long time without any problems.",5.0,2.0,3.0
78,4.0,3 months,3 months to 5 months ago,Caramel ice cream,Very smooth as always with Hyppe,5.0,5.0,4.0
79,4.0,3 months,3 months to 5 months ago,Great buy,I like that I can recharge it and it last longer than the flowmax,4.0,3.0,4.0
80,5.0,3 months,3 months to 5 months ago,Love it,Love the flavor. Smooth taste.,5.0,2.0,5.0
81,5.0,3 months,3 months to 5 months ago,Hypee Max,Great vapor production and flavor,4.0,5.0,4.0
82,5.0,3 months,3 months to 5 months ago,I love these,The clear and might mint are amazing.,5.0,5.0,5.0
83,5.0,3 months,3 months to 5 months ago,Enjoying the endurance.,Enjoying the charging capabilities. Makes the purchase stretch over time!,5.0,5.0,5.0
84,5.0,3 months,3 months to 5 months ago,Peach freeze,1st time trying this type of vape I'm very impressed best flavor I've had.,5.0,5.0,5.0
85,5.0,3 months,3 months to 5 months ago,Ice caramel,Love love love this one. Will definitely buy it again.,5.0,5.0,5.0
86,5.0,3 months,3 months to 5 months ago,The best vape!,I’ve purchased over 20 of these since they came out and the are consistently great! They last me 4-5 days and I smoke all day.,5.0,4.0,5.0
87,4.0,3 months,3 months to 5 months ago,Its good,I like it,4.0,4.0,4.0
88,5.0,3 months,3 months to 5 months ago,One of my favorite vapes,I’ll choose these guys over Flum any day !,5.0,5.0,4.0
89,5.0,3 months,3 months to 5 months ago,Great,Best flavor is naked,5.0,1.0,5.0
90,5.0,3 months,3 months to 5 months ago,Long lasting,Love the flavor and battery life,5.0,1.0,5.0
91,5.0,3 months,3 months to 5 months ago,Naked flavor,"I like this vale in naked, this one just last longer but has the same taste!",5.0,1.0,5.0
92,5.0,3 months,3 months to 5 months ago,Good,Will purchase again.,5.0,2.0,5.0
93,2.0,3 months,3 months to 5 months ago,"Device is designed well, but…","The device is well designed, including the lanyard. Draw is okay. Flavor not good. Tastes like plastic.",2.0,2.0,3.0
94,5.0,3 months,3 months to 5 months ago,Good vaoe,Something different.,4.0,3.0,3.0
95,5.0,3 months,3 months to 5 months ago,Good flavor. Comes with landyard!,First time purchase good flavor would buy again,5.0,5.0,5.0
96,5.0,3 months,3 months to 5 months ago,Top 5,There’s a reason as to why I include this in my shopping cart every time I make a order; it’s wildly consistent and take me back to the first time of being amazed how long lasting flavor it has. It’s crazy to think it’s lasted me almost a month and kept its flavor after many charges. Recommend trying this!,5.0,4.0,5.0
97,5.0,3 months,3 months to 5 months ago,Awesome & delicious,"Love the flavor, mouthpiece and overall product. Also comes with a lanyard to carry the vape if you rave or whatever. Definitely recommend!",5.0,5.0,5.0
98,5.0,3 months,3 months to 5 months ago,Full Flavor,This vape flavor is amazing. I have been using it for over a month. It is rechargeable which makes it even better,5.0,3.0,5.0
99,5.0,3 months,3 months to 5 months ago,Amazing!,Great cola flavor and the sour peach tastes just like a peach ring.,5.0,4.0,5.0
100,5.0,3 months,3 months to 5 months ago,Return customer,I keep coming back for them because they’re that good. Long lasting flavor and the taste does get better after 2-3 charges.,5.0,3.0,5.0
101,5.0,3 months,3 months to 5 months ago,very satisfied!,long lasting and good price,5.0,5.0,5.0
102,5.0,3 months,3 months to 5 months ago,Reviewerj,Great product abd delivery time was excellent,5.0,5.0,5.0
103,5.0,3 months,3 months to 5 months ago,Black Sakura,My favorite flavor,5.0,5.0,4.0
104,5.0,3 months,3 months to 5 months ago,Vape,Love it,5.0,5.0,4.0
105,5.0,4 months,3 months to 5 months ago,Mighty Mint,Love it…,5.0,1.0,5.0
106,5.0,4 months,3 months to 5 months ago,Hyppe,The flavor and vape last for a while,4.0,4.0,5.0
107,3.0,4 months,3 months to 5 months ago,Does not give you that 5000 puff range,"Flavor was good. But, did not last anywhere as long as the product advertises.",5.0,3.0,2.0
108,1.0,4 months,3 months to 5 months ago,Not a choice,If your looking for something with ice feel it not the one.,1.0,3.0,1.0
109,5.0,4 months,3 months to 5 months ago,Hyppe Max,Great flavor!,5.0,4.0,4.0
110,3.0,4 months,3 months to 5 months ago,Interesting,"This particular brand didn't last long and the flavor wasn't as potent as other brands, but it wasn't a terrible pen",3.0,3.0,3.0
111,5.0,4 months,3 months to 5 months ago,Summerfruit,Flavor surprised me,5.0,4.0,4.0
112,5.0,4 months,3 months to 5 months ago,Great!,"I wasn't sure if I'd like this flavor, but I found the flavor to be multi-dimentional. It's a unique flavor with a floral note at the end of each puff. It's very pleasant!",5.0,4.0,5.0
113,2.0,4 months,3 months to 5 months ago,Not my favorite,I chose a flavor I wasn’t crazy about and the smell is so strong I had to place it far away from me not to smell it… and my nose isn’t that sensitive. The neck cord was cool though. I really have no idea how long it lasts because I quit using it after a day.,1.0,3.0,3.0
114,5.0,4 months,3 months to 5 months ago,Love,Love the flavor of the strawberry freeze and how smooth it is.,5.0,5.0,5.0
115,5.0,4 months,3 months to 5 months ago,Great Flavor and Long Lasting,The lanyard helps me find it.,5.0,5.0,4.0
116,4.0,4 months,3 months to 5 months ago,Comparing to Max Flow,Definitely last way longer than max flow but little bit of plastic taste and unfortunately it did burn which never happened with flow,4.0,4.0,5.0
117,5.0,5 months,5 months to 1 year ago,Good taste,Retained taste really we6,5.0,5.0,4.0
118,4.0,5 months,5 months to 1 year ago,hyppe,too pungent but not bad,3.0,5.0,4.0
119,5.0,5 months,5 months to 1 year ago,my go to,"This is my go to, long lasting, best naked flavor",5.0,3.0,5.0
120,5.0,5 months,5 months to 1 year ago,So cute,Very cute and tastes great!,5.0,5.0,5.0
121,5.0,5 months,5 months to 1 year ago,Summer Fruit,"Flavor was really good, I don't really like how bright the inhale light is though, it's not very discrete. Long lasting!",5.0,4.0,5.0
122,5.0,5 months,5 months to 1 year ago,Amazing,The flavor is great,5.0,4.0,4.0
123,4.0,5 months,5 months to 1 year ago,Not As Good,"I thought this would be as good as the Hyppe Max Flow Supreme but the flow is definitely not as good. The Summer Fruit flavor was pretty good but besides that, I would not get this again.",4.0,4.0,5.0
124,5.0,5 months,5 months to 1 year ago,Great!,Very nice,5.0,5.0,5.0
125,5.0,5 months,5 months to 1 year ago,Awesome,Taste great!,5.0,5.0,5.0
126,5.0,5 months,5 months to 1 year ago,Hyppe max air,Nice design great flavor,4.0,4.0,4.0
127,5.0,5 months,5 months to 1 year ago,Last a long time,Loves it,5.0,5.0,5.0
128,5.0,5 months,5 months to 1 year ago,Smooth!,"Long lasting smooth flavor, very pleased!",,,
129,5.0,5 months,5 months to 1 year ago,Good vape,The vape is nice last long time but the flavors was good but my fav is mighty mint,,,
130,5.0,5 months,5 months to 1 year ago,Top pick,"Design is great, small, rechargeable and among my top picks. (I've been trying them all.) Nicotine and flavor lasted a long time.",,,
131,5.0,5 months,5 months to 1 year ago,Super cool,Love that it comes with a lanyard so I never loose it.,,,
132,1.0,5 months,5 months to 1 year ago,Hyppe,The caramel flavor wasn't that great,,,
133,5.0,5 months,5 months to 1 year ago,Pretty good,"I like the flavors, the lanyard seems unnecessary",,,
134,5.0,5 months,5 months to 1 year ago,Great flavor,Flavor is great! Love how it comes with a cute lanyard,,,
135,4.0,5 months,5 months to 1 year ago,Love that it’s on a lanyard - not crazy about the flavor,"Good life, love that it’s on a lanyard & the look of it, but I wasn’t crazy about the flavor I tried - overly sweet for my preference - but the quality was there and I’d be willing to try another flavor of this brand in the future",,,
136,4.0,5 months,5 months to 1 year ago,So-so,Flavor is great and it hits harder than the regular size. But it doesn’t last very long and there’s no way to adjust air flow. Save your money and get the regular one.,,,
137,5.0,5 months,5 months to 1 year ago,First time I tried this,"I actually like it,tastes like lipton peach tea",,,
138,3.0,5 months,5 months to 1 year ago,Lasts a long time,Very smooth,,,
139,1.0,5 months,5 months to 1 year ago,Floral/potpourri strong aftertaste,Smelled great when I opened the packaging. 1st hit was good but a few seconds later every hit left a soapy/potpourri taste in my mouth.,,,
140,5.0,5 months,5 months to 1 year ago,Recommended,Mocha frap in a vape,,,
141,5.0,6 months,5 months to 1 year ago,pretty good,I'm a huge fan of the elf bars. But this one is up there too,,,
142,1.0,6 months,5 months to 1 year ago,Hype max air disposable,I was a bit upset about this item. It takes a different kind of charger I had to order one for it and it still didn’t work. Ultimately I ended up tossing it because it was way too sweet.,,,
143,4.0,6 months,5 months to 1 year ago,Love this !,This is a great rechargeable disposable. Great flavors and vapor. The juice does leak a little from time to time.,,,
144,5.0,6 months,5 months to 1 year ago,Hyped about Hypoe,The vape was great. I love Hyppe products and this one is no different. High quality products. The flavors are great too,,,
145,5.0,6 months,5 months to 1 year ago,Love it,Love this one,,,
146,3.0,6 months,5 months to 1 year ago,Good and bad,The sour peach was good and smooth. The caramel ice cream was not good.,,,
147,5.0,6 months,5 months to 1 year ago,Worth buying,good update to the old hyppe,,,
148,5.0,6 months,5 months to 1 year ago,FREE LANDYARD,Didn't expect a free landyard to come with the vape! It has good flavors and the rubber tip is a really nice plus.,,,
149,5.0,6 months,5 months to 1 year ago,Great product,Best disposable vape i ever tried,,,
150,5.0,6 months,5 months to 1 year ago,good,good,,,
151,5.0,6 months,5 months to 1 year ago,Good choice,"Nice flavor, long time battery",,,
152,3.0,6 months,5 months to 1 year ago,Ok,It’s not my favorite taste like perfume,,,
153,5.0,6 months,5 months to 1 year ago,So good!,Cannot taste nicotine at all. Fruity and refreshing!,,,
154,4.0,6 months,5 months to 1 year ago,Mango all the way,Plain and simple. No frills. Good old mango. Battery does not last long in between charges though. Overall decent device except for the obnoxious light everytime you take a puff.,,,
155,5.0,6 months,5 months to 1 year ago,Delicious 😋,I love the taste of all of these and the way it hits.,,,
156,5.0,6 months,5 months to 1 year ago,Great Flavor,Last long and it feel great! Hit smooth,,,
157,5.0,6 months,5 months to 1 year ago,Great product,Good flavor and a smooth hit,,,
158,5.0,6 months,5 months to 1 year ago,Amazing,"Great Flavor, my Favorite brand now",,,
159,5.0,6 months,5 months to 1 year ago,Great product,Good puff and great flavor,,,
160,5.0,6 months,5 months to 1 year ago,Great,The best,,,
161,5.0,6 months,5 months to 1 year ago,Love it,"Oh yeah I loved this , smooth flavors and cool with the lanyard … recommended to try it … 10 stars",,,
162,4.0,6 months,5 months to 1 year ago,Hyppe,"I like this one the flavor is strong, I would get this one again!",,,
163,5.0,6 months,5 months to 1 year ago,Smooth and good,Great flavors and smooth hits!,,,
164,3.0,6 months,5 months to 1 year ago,Decent device,Not as flavorful as some other brands,,,
