Review_id,Ratings,Dates,Date_Category,Heads,Texts,Flavor,Sweet,Lasting
25,1.0,4 months,3 months to 5 months ago,Ick,I had high hopes for this one but it's pretty terrible. It doesnt taste like Gummy Bears AT ALL! It had a horrible Aloe Vera-esq. I ended up just having to throw it away.,1.0,1.0,1.0
26,5.0,5 months,5 months to 1 year ago,Bomb,Bussin,5.0,5.0,5.0
27,5.0,5 months,5 months to 1 year ago,Bomb,Bussin,5.0,5.0,5.0
28,5.0,5 months,5 months to 1 year ago,Gooood,So bussin,5.0,5.0,5.0
29,5.0,5 months,5 months to 1 year ago,Bombbbb,Hella favorite,5.0,5.0,5.0
30,5.0,5 months,5 months to 1 year ago,Bombbb,So good,5.0,5.0,5.0
31,4.0,5 months,5 months to 1 year ago,Solid!,"Pretty good, enjoying it",4.0,4.0,4.0
32,5.0,5 months,5 months to 1 year ago,Best one yet!,Love love love this one!,5.0,4.0,5.0
33,2.0,5 months,5 months to 1 year ago,Poor battery life,Love the flavor but the battery life is very short.,5.0,5.0,1.0
34,5.0,5 months,5 months to 1 year ago,Best vape,Best vape for under 20 dollars,,,
35,5.0,5 months,5 months to 1 year ago,Great product!,Awesome product! Super fast delivery. Will order again!,,,
36,3.0,5 months,5 months to 1 year ago,Not bad,Lucid air is better,,,
37,5.0,5 months,5 months to 1 year ago,Would for sure recommend,This brand has some really cool icy flavors. It lasts as it says. If your not into too icy this probably isn’t for you but if you do like that icy feeling with great flavors check this one out.,,,
38,3.0,6 months,5 months to 1 year ago,Not fond of forbidden fruit,"The name enticed me, had to try it. Disappointed with the flavor, taste like a blended berry medicine flavor . I do like quality of the lucid brand vapes though. Just not this flavor at all.",,,
39,5.0,6 months,5 months to 1 year ago,Good,Good and kinda menthol,,,
40,3.0,7 months,5 months to 1 year ago,Not bad.,I don't like the nipple mouth piece on this. flavor was ok and vape lasted long.,,,
41,5.0,7 months,5 months to 1 year ago,Best,Best brand so far for me.,,,
42,5.0,7 months,5 months to 1 year ago,Mango,Mango is my fav,,,
43,5.0,7 months,5 months to 1 year ago,Lucid,Love the air change on this one,,,
44,5.0,7 months,5 months to 1 year ago,Lucid,"Always better than the other brands, smooth every time time",,,
45,5.0,7 months,5 months to 1 year ago,Good,Not my favorite but I enjoyed it. It’s a nice uncommon taste,,,
46,5.0,7 months,5 months to 1 year ago,Lucid,Long lasting!,,,
47,3.0,7 months,5 months to 1 year ago,Hit or miss,Some of the flavors are great some aren’t as appeasing. Loved POG not a fan of jazzy mango. The flow is just right though.,,,
48,4.0,9 months,5 months to 1 year ago,Hawaiian Pog,Favor fades over time,,,
49,5.0,9 months,5 months to 1 year ago,Good flavor,Realy nice lasts long time,,,
50,5.0,10 months,5 months to 1 year ago,Lucid Flow - Strawmelon Ice,"The best Strawmelon Ice flavor. I had another brand, but this brand is amazing! A perfect blend of both flavors. I would definitely recommend this!",,,
51,5.0,11 months,5 months to 1 year ago,Fruity goodness,Taste really bomb,,,
52,4.0,11 months,5 months to 1 year ago,Awesome flavors,"Was referred to Try lucid disposables, so far I have no issues with them. They are great as you do not need a charger like some of the other ones
That does make it easier so you don't need to worry about having to charge it on the go.
I haven't tried every flavor yet, but ones I have tried so far, have been a home run",,,
53,5.0,11 months,5 months to 1 year ago,One of my faves!,Lucid Flow's Gummy Bear flavor is one of my favorite flavors! Super fruity and flavorful. The adjustable air flow is a nice touch.,,,
54,5.0,12 months,5 months to 1 year ago,Lucid Flow,POG flavor was very good.,,,
55,5.0,12 months,5 months to 1 year ago,Lucid Flow,Good taste / air flow.,,,
56,5.0,12 months,5 months to 1 year ago,Great procuct!,Flavor lasted until the end! Definitely getting more.,,,
57,5.0,1 year,Less than 2 months,Lucid FTW!,Amazing product!,,,
58,5.0,1 year,Less than 2 months,Amazing,Lucid Products are A1,,,
59,5.0,1 year,Less than 2 months,Lucid Flow,Great taste and last a long time.,,,
60,5.0,1 year,Less than 2 months,Lucid flow,The is the hottest thing on the market! Give it a try! Gummy bear flavor is amazing :),,,
61,5.0,1 year,Less than 2 months,Great flavor!,Great flavor and battery life,,,
62,4.0,1 year,Less than 2 months,Nice product.,Ran out a bit sooner than I expected but was good while it lasted.,,,
63,5.0,1 year,Less than 2 months,Amazing,Always amazing service,,,
64,5.0,1 year,Less than 2 months,Yummy,Flavor last thru out the whole use,,,
65,5.0,1 year,Less than 2 months,The best,Hands down the best disposable on the market. Wasn’t a huge fan of jazzy mango but all the others are absolute fire and last a week plus,,,
66,5.0,1 year,Less than 2 months,sweet taste good for those who like very sweet flavor,Sweet and good,,,
67,5.0,1 year,Less than 2 months,New Lush Disposable,I saw that Lush had a new disposable for sale at Huffs so I decided to give it a try and it didn't disappoint. The flavor is always on point and having airflow was a plus,,,
68,5.0,1 year,Less than 2 months,Lucid Flavor,Great flavor and last a long time,,,
