Review_id,Ratings,Dates,Date_Category,Heads,Texts,Flavor,Sweet,Lasting
100,5.0,6 months,5 months to 1 year ago,I only buy this brand,I dont like any other flavor of anything but the white gunmi,,,
101,4.0,6 months,5 months to 1 year ago,Good,💯🔥,,,
102,5.0,6 months,5 months to 1 year ago,Great little puffer,Great flavor that lasted a long time,,,
103,5.0,6 months,5 months to 1 year ago,Great flavor,You can taste the flavor very strong great product.,,,
104,5.0,6 months,5 months to 1 year ago,Good vape,It is so good!,,,
105,5.0,6 months,5 months to 1 year ago,Good vape,Nice,,,
106,5.0,6 months,5 months to 1 year ago,Good,Good,,,
107,5.0,6 months,5 months to 1 year ago,Good,Good,,,
108,5.0,6 months,5 months to 1 year ago,Good,Good,,,
109,5.0,6 months,5 months to 1 year ago,Good,😌,,,
110,5.0,6 months,5 months to 1 year ago,Good,Good,,,
111,5.0,6 months,5 months to 1 year ago,Good,Good,,,
112,5.0,6 months,5 months to 1 year ago,Good,Good,,,
113,5.0,6 months,5 months to 1 year ago,Good,Good,,,
114,5.0,6 months,5 months to 1 year ago,Good,Good,,,
115,5.0,6 months,5 months to 1 year ago,Good,Good,,,
116,5.0,7 months,5 months to 1 year ago,Daze egge,Smooth vape,,,
117,5.0,7 months,5 months to 1 year ago,Love that it’s rechargeable,"Great service with lots to choose from. I normally get the white gummy, this one was pretty good too!",,,
118,5.0,7 months,5 months to 1 year ago,Gg,The flavor is so good,,,
119,5.0,7 months,5 months to 1 year ago,Daze Review,"Great quality, lasted a while and highly recommend.",,,
120,5.0,8 months,5 months to 1 year ago,Bomb,Good flavor!,,,
121,5.0,8 months,5 months to 1 year ago,Love this flavor,"Now I’ve had every flavor minus clear (eww) besides this. Well I have been making a mistake bc wow, this is incredible!!! It’s sweet but gives you the correct throat hit. Also this is type C rechargeable. Daze Egges are a must",,,
122,5.0,8 months,5 months to 1 year ago,Yummy flavor,This disposable are the best,,,
123,4.0,8 months,5 months to 1 year ago,Great product,"I liked the mintiness of the device, but I’m not really much of a sweet tooth and this has a sweet aftertaste on your tongue. Still a great product though!",,,
124,5.0,8 months,5 months to 1 year ago,VAPPER,Excellent vap,,,
125,4.0,8 months,5 months to 1 year ago,Daze Egge Disposable,Easy to carry around. Good flavor.,,,
126,3.0,8 months,5 months to 1 year ago,Great Flavor Short Life,Like the Candy King this had great flavor but it didn’t last that long. I got the White Gummi and it tasted soooo goood but again didn’t last as long as the other vapes I’ve had in the past. I would buy this again just because the flavor was soo good. I was hoping it would last longer than a weekend but then again I went to a music event so who knows how many puffs I actually took.,,,
127,3.0,9 months,5 months to 1 year ago,OG Reds Watermelon Flavor,"This wasn't too bad. I probably won't buy it again though. I really am opposed to rechargeable vapes, but I wanted to try this flavor because I like watermelon. I also think the vape itself had something to do with my review. If it was a slim tall vape like the others, maybe I would've given it 4 stars. Wasn't too fond of the shape of it.",,,
128,5.0,9 months,5 months to 1 year ago,Good flavor,"I have used the juice from this brand for years. They make disposable vape now. I highly recommend this brand to everybody. And of course, this store is the best in town.",,,
129,5.0,9 months,5 months to 1 year ago,Best IMO,"A lot better than some other brands! Smooth hitting and compact, chargeable( big +)! Would recommend",,,
130,5.0,9 months,5 months to 1 year ago,Great flavor!,Original reds apple from back in the day.,,,
131,5.0,9 months,5 months to 1 year ago,Best vape I tried yet,Great vape with nice flavor not too sweet which is why I liked it,,,
132,5.0,10 months,5 months to 1 year ago,👍,like it cause small portable,,,
133,5.0,10 months,5 months to 1 year ago,Great flavor,Horrible company but they have the best flavors,,,
134,5.0,10 months,5 months to 1 year ago,Love,I used to buy the flums and the battery would always die out before I could even finish the flavor! Love that these are rechargeable and last longer! Flavor is on point,,,
135,5.0,10 months,5 months to 1 year ago,Best Deal,Really like the flavor and the longevity of it. You’d be surprised how long this lasts! Only thing I don’t like is the shape of it,,,
136,5.0,10 months,5 months to 1 year ago,Daze,"Good flavors, last long",,,
137,5.0,10 months,5 months to 1 year ago,Flavor,This rechargeable disposable vape has a great flavor!,,,
138,5.0,11 months,5 months to 1 year ago,Daze egge 5%,Ive tried a few different flavors and all were excellent..even better is that you can recharge it so you make sure you get what you pay for as far as the juice goes..good product and good employees always friendly and knowledgeable.,,,
139,5.0,11 months,5 months to 1 year ago,Yum!,Guava flavor is spot on!,,,
140,5.0,11 months,5 months to 1 year ago,good flavor,taste gooooood,,,
141,5.0,11 months,5 months to 1 year ago,Good,Good flavor,,,
142,5.0,11 months,5 months to 1 year ago,Battery last long,Battery last quite some time,,,
143,5.0,11 months,5 months to 1 year ago,white gummy,"I have tried 2 daze eggs, lemon tart and white gummy, and both have strong flavors while also feeling very smooth when used. Also really nice that they can be charged.",,,
144,5.0,11 months,5 months to 1 year ago,White berry,Very fruity light hit of mint..I wasn’t too much of a fan but my boyfriend enjoyed it,,,
145,5.0,11 months,5 months to 1 year ago,Glacial mint,Great flavor!,,,
146,5.0,11 months,5 months to 1 year ago,Glacial mint,Tastes good and lasts a long time,,,
147,5.0,11 months,5 months to 1 year ago,Glacial mint,My favorite flavor,,,
148,5.0,11 months,5 months to 1 year ago,Glacial mint,The flavor is good and it’s lasts a while especially since it’s rechargeable,,,
149,5.0,11 months,5 months to 1 year ago,Daze egge,"Very good flavor all the way through, no burnt taste",,,
150,5.0,11 months,5 months to 1 year ago,Taste good,"Love the flavor,",,,
151,5.0,11 months,5 months to 1 year ago,great taste!,reminds me of the old watermelon flavor!,,,
152,5.0,11 months,5 months to 1 year ago,Great Flavor,"Best vape for the price at, great flavors",,,
153,5.0,11 months,5 months to 1 year ago,Tiny and mighty!,Lasts long. Rechargeable!!!,,,
154,5.0,11 months,5 months to 1 year ago,Great,Love the flavor,,,
155,5.0,12 months,5 months to 1 year ago,Daze Egg,Perfect size and smooth taste with the mint.,,,
156,5.0,12 months,5 months to 1 year ago,Good as advertised,I asked for a recommendation for new vapes and was introduced to the dazed egge and was very impressed. Thanks to all the great customer service from everyone at Huff N Puffers!!!!,,,
157,5.0,12 months,5 months to 1 year ago,Awesome flavor,Great flavor!,,,
158,5.0,12 months,5 months to 1 year ago,Love daze,"Buy it, you won’t regret it. Amazing flavors and lasts couple days!",,,
159,5.0,12 months,5 months to 1 year ago,The Daze Egge is one of the best I've tried so f,This is my Vape shop since day one these guys always super busy working but still have patience with customers..prices are better than anywhere I know of too.,,,
160,5.0,12 months,5 months to 1 year ago,Great,Very Minty,,,
161,5.0,12 months,5 months to 1 year ago,Great Little Device,This was my first time trying and I am impressed. It’s small but lasts a long time and is rechargeable so you could use it all the way.,,,
162,5.0,1 year,Less than 2 months,Wow,Good,,,
163,5.0,1 year,Less than 2 months,Love it,The good thing is that is rechargeable,,,
164,5.0,1 year,Less than 2 months,New favorite!,I remember I used to get Reds juice ALL the time! I'm so happy they came out with disposables because their flavors are so so good!,,,
165,5.0,1 year,Less than 2 months,love the flavor!,my go to pen from now on! Super fire and last long,,,
166,5.0,1 year,Less than 2 months,FIRE,My go to now!!,,,
167,5.0,1 year,Less than 2 months,Daze,Pretty surprised. Small and compact but still good flavors,,,
168,4.0,1 year,Less than 2 months,pretty good,the red one wasn’t bad but the green one is way better. both awesome if you remember it was like dripping into your mod back in the days.,,,
169,5.0,1 year,Less than 2 months,Bomb,New favorite vape,,,
170,5.0,1 year,Less than 2 months,Great flavors,"Get the strapple and grape aloe, the two best flavors",,,
171,4.0,1 year,Less than 2 months,compact,"Great flavor, small in size, good hits",,,
172,5.0,1 year,Less than 2 months,Best vape product!,This vape lasts a long time since it is rechargeable you get every last once of juice! Worth it!,,,
173,5.0,1 year,Less than 2 months,Nice,Pretty cool it’s rechargeable so you know you know you finished juice. Just beware it’s a USB-C port.,,,
